time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775580851001050000,1700.965050048828,545.3201964497566,1.7400532549806746,180,-33.4390291769549,519.5055029988289,354.50251801621226,15.359364098167962,3,-70.69085721251022,0.059448189757922584
1775580852001031400,1701.9650314941407,545.0733443889767,2.119163827547551,180,-33.439027294756244,519.258650938049,354.5025176356029,15.949267641764825,3,-70.69085650926424,0.21694496952034262
1775580853001013800,1702.965013671875,545.0878555458039,1.2219100109673051,180,-33.43902745720453,519.2731620948762,354.5025169696199,15.796302909732805,3,-70.69085528424674,0
1775580854000991000,1703.964990966797,545.1317631397396,1.920006456728076,180,-33.43902864252938,519.3170696888119,354.50251907022437,16.153893498252103,3,-70.69085915083119,0.222201931398283
1775580855000967400,1704.964967529297,545.1325412299484,1.6340632755610902,180,-33.43902956157699,519.3178477790207,354.50251895698926,16.090812357136002,3,-70.69085894396622,0
1775580856000943000,1705.9649431152343,545.1325412299484,1.6500350036835307,180,-33.43902956157699,519.3178477790207,354.50251895698926,14.998881611440554,3,-70.69085894396622,0
1775580857000912600,1706.9649125976562,545.1325412299484,1.6549679195880966,180,-33.43902956157699,519.3178477790207,354.50251895698926,15.085465002131807,3,-70.69085894396622,0
1775580858000888000,1707.9648881835938,545.1325412299484,2.6609210211735856,-1,-33.43902956157699,519.3178477790207,-1,30.298983821822375,12.000000000070658,-70.69085894396622,0
1775580859000864500,1708.9648645019531,545.1325412299484,2.3478712697507493,-1,-33.43902956157699,519.3178477790207,-1,30.874128616328193,12.000000000106224,-70.69085894396622,0
1775580860000838100,1709.9648381347656,558.8586425930262,2.4261338408864956,-1,-33.439166885831895,533.0439491420984,-1,31.78136565498245,11.999999999999998,-70.69073053083447,0.5699999928474426
1775580861000814300,1710.964814453125,558.4698486477137,2.8845276056755047,-1,-33.43917862049633,532.6551551967859,-1,32.44897531410461,12.000000000000002,-70.69072893827287,0.4699999988079071
1775580862000790500,1711.9647905273437,559.2749024191871,2.1500000953674108,180,-33.43920539266341,533.4602089682594,197.22656404427858,31.10543551817114,12.000000000000272,-70.69072872320768,0.8799999952316201
1775580863000767200,1712.9647673339844,559.337036209181,1.7300000190734697,159.29460537583344,-33.439227673029,533.5223427582532,200.39062681683245,29.49660567916772,12.000000000000231,-70.69073433077327,0.8799999952316199
1775580864000744700,1713.9647446289061,558.1309815272689,1.7000000476836978,149.72651927928814,-33.43924451338928,532.3162880763412,166.2890612078585,28.686096124987635,12.000000000000233,-70.6907132661853,0.9200000166892909
1775580865000723500,1714.964723388672,558.6579591045156,1.6599999666213714,115.95453344797815,-33.43925528663857,532.8432656535879,146.60155871633458,27.695976163992217,12.000000000000332,-70.69068728712291,1.1599999666213798
1775580866000705300,1715.9647053222657,558.7851563161239,1.6499999761581285,165.05798842460797,-33.4392456773068,532.9704628651962,141.328122000848,27.09876608563678,12.000000000000147,-70.69068753731894,0.8100000023841792
1775580867000687000,1716.9646870117188,558.7851562639698,2.200000047683716,71.61143919658234,-33.439239976027544,532.9704628130421,141.328125,27.476025047549506,12.00000000000037,-70.69069297990826,0
1775580868000670500,1717.9646704101563,558.7851562639698,1.940000057220459,180,-33.439239976027544,532.9704628130421,141.328125,27.036974577656398,12.000000000002208,-70.69069297990826,0
1775580869000655600,1718.9646555175782,559.1123047638685,2.0799999237060343,180,-33.43919457689674,533.2976113129407,292.5000048723157,27.28431696648344,12.000000000000187,-70.69073174515063,0.8899999856948766
1775580870000641800,1719.9646418457032,557.9930420676246,1.570000052452072,142.93786715489236,-33.43917406498876,532.1783486166969,287.2265675371782,25.947848146427503,12.000000000000156,-70.69074545537872,0.8899999856948768
1775580871000628700,1720.9646286621094,545.2316280305386,2.5921600045017468,180,-33.43899812616361,519.4169345796108,354.5025434356642,14.319022750324681,3,-70.69090392975424,0.3030555319838174
1775580872000616200,1721.9646162109375,545.0906259296462,3.0905623462504597,180,-33.4389942007474,519.2759324787185,354.5025405826319,15.939470650150929,3,-70.6908986744851,0.2585125586584305
1775580873000604400,1722.9646044921874,545.0612316913903,1.6506180550822662,180,-33.43899439316927,519.2465382404625,354.502540389199,14.252283764262383,3,-70.6908983189137,0
1775580874000594700,1723.9645947265626,545.0612316913903,1.401193126137591,180,-33.43899439316927,519.2465382404625,354.502540389199,14.24595459057527,3,-70.6908983189137,0
1775580875000585200,1724.964585205078,545.0612316913903,1.293051277885517,180,-33.43899439316927,519.2465382404625,354.502540389199,14.245954590575272,3,-70.6908983189137,0
1775580876000576500,1725.9645764160157,545.0612316913903,1.3833436768501586,180,-33.43899439316927,519.2465382404625,354.502540389199,14.245954590575272,3,-70.6908983189137,0
1775580877000568800,1726.9645688476562,545.1296744504943,1.8826243188755387,180,-33.43899806150046,519.3149809995666,354.50254460172687,14.245954590582837,3,-70.69090607497469,0.03899437047228083
1775580878000561200,1727.9645610351563,545.186336982064,2.266197168549041,180,-33.43899919711677,519.3716435311362,354.5025443279436,14.345711388483938,3,-70.69090557307803,0.017294769851522816
1775580879000553700,1728.9645537109375,545.0024787671864,2.7064811160999223,180,-33.43899852467596,519.1877853162587,354.50254296899357,15.487950174827176,3,-70.69090307180831,0.04285716950971886
1775580880000547800,1729.9645478515624,545.1561028314754,3.173994922224476,180,-33.43899776358571,519.3414093805477,354.50254359870144,17.373594264208148,3,-70.69090422913241,0.2599232526767919
1775580881000542200,1730.964542236328,557.2973632961512,1.4869852530181737,-1,-33.43910754195743,531.4826698452234,-1,24.938268555680022,12,-70.69082641980675,0.4699999988079071
1775580882000536800,1731.9645368652343,558.0651855599135,1.6882313123499382,-1,-33.439099998244586,532.2504921089858,-1,24.793945630652953,11.999999999999998,-70.69083429879574,0.23000000417232513
1775580883000532500,1732.964532470703,558.3127441545948,1.934198821862124,-1,-33.439093083174456,532.4980507036671,-1,24.793890875614398,12.000000000000002,-70.69085131405917,0.4699999988079071
1775580884000528600,1733.964528564453,558.3452148893848,1.3799999952316218,177.49093162965255,-33.4390680841864,532.5305214384571,1.0546874312860284,24.303411309184693,12.000000000000062,-70.69086007418008,0.6299999952316253
1775580885000525000,1734.9645251464844,558.1270752707496,1.490000009536729,137.19593116319888,-33.43904687463149,532.3123818198219,41.132809069885845,24.101700172136972,12.000000000000115,-70.69085321981305,0.8799999952316199
1775580886000521500,1735.964521484375,558.3479004055262,1.6770509831248424,-1,-33.439035289952095,532.5332069545984,-1,24.0213614887625,12,-70.69086413837103,0.5
1775580887000518100,1736.9645180664063,558.96398930531,1.610000014305106,180,-33.43901318241191,533.1492958543822,27.070310747202853,24.280272303227225,12.000000000000066,-70.6908645617528,0.6499999761581386
1775580888000515800,1737.9645158691405,558.5240478655323,2.392592853211208,-1,-33.43900473791504,532.7093544146046,-1,24.494305459183067,12.000000000000002,-70.69086925133196,0.6299999952316284
1775580889000513800,1738.964513671875,557.5046386867762,1.9230184926370282,-1,-33.43899882867329,531.6899452358484,-1,24.333152031958758,12,-70.69086774258939,0.6299999952316284
1775580890000512000,1739.9645119628906,545.0078743556514,3.7888994896053934,180,-33.43901339237813,519.1931809047237,354.50256049324776,23.71494575807936,3,-70.69093533664974,0.19771375554932435
1775580891000509700,1740.964509765625,545.2220624880865,4.091213501591454,180,-33.43899633274843,519.4073690371588,354.50256236808997,26.99007356362701,3,-70.69093875879366,0.5880809334037764
1775580892000508700,1741.9645087890624,545.1004902655259,3.6022596726434384,180,-33.438999533012364,519.2857968145981,354.5025687494555,28.514006103874724,3,-70.69095050433764,0.46824188861283617
1775580893000508000,1742.9645078125,545.2132866717875,3.367796894950466,180,-33.43901441390047,519.3985932208598,354.50256567169157,30.921085025908713,3,-70.69094486558427,0.08571030300355467
1775580894000507000,1743.9645068359375,545.2112590763718,1.769148249871483,180,-33.43901476421003,519.396565625444,354.5025656057955,22.592975019586255,3,-70.69094474490703,0
1775580895000506400,1744.9645063476562,545.2264287220314,1.5601780054417445,180,-33.4390169099965,519.4117352711037,354.5025754999052,19.407584172124363,3,-70.69096295152016,0.011890937740691889
1775580896000506400,1745.9645063476562,544.9928848017007,1.990020234299695,180,-33.439015179332124,519.178191350773,354.5025770222705,19.219543505160278,3,-70.69096574961057,0.1908140899650359
1775580897000506400,1746.9645063476562,545.1157862860709,2.4185571651263698,180,-33.43901622716493,519.3010928351432,354.50257692520415,19.27519840970039,3,-70.69096557269809,0.07435921480026904
1775580898000505900,1747.964505859375,545.192760694772,2.903125412132626,180,-33.43901485339061,519.3780672438443,354.5025765394995,19.998487841988837,3,-70.69096486088851,0.15199380267179805
1775580899000505300,1748.9645053710938,552.5085449377075,2.839806288775121,-1,-33.439038223618205,526.6938514867797,-1,27.24159665784649,11.999999999999998,-70.690753078154,0.5299999713897705
1775580900000506400,1749.9645063476562,552.5085449377075,2.537937133137455,-1,-33.439038223618205,526.6938514867797,-1,27.992365830143246,12.000000000000322,-70.690753078154,0
1775580901000506400,1750.9645063476562,551.430175838992,1.720000028610217,180,-33.43905446637882,525.6154823880643,171.2109368118914,26.52560889596157,12.000000000000123,-70.6907486443073,0.7599999904632514
1775580902000506400,1751.9645063476562,545.2457857290283,1.725275501266096,180,-33.43901957463958,519.4310922781006,354.50256624071744,17.503747050052876,3,-70.69094592070496,0
1775580903000507400,1752.9645073242189,545.2457857290283,1.6162604605204873,180,-33.43901957463958,519.4310922781006,354.50256624071744,17.49848029359616,3,-70.69094592070496,0
1775580904000508700,1753.9645087890624,545.2457857290283,1.6022992418969315,180,-33.43901957463958,519.4310922781006,354.50256624071744,17.530194741927442,3,-70.69094592070496,0
1775580905000508700,1754.9645087890624,545.2457857290283,1.4768587207500075,180,-33.43901957463958,519.4310922781006,354.50256624071744,17.57073134230405,3,-70.69094592070496,0
1775580906000509400,1755.9645095214844,545.2903663227335,1.9761577474083396,180,-33.439026572202735,519.4756728718057,354.502565637057,17.857556467549205,3,-70.69094482124414,0.033791835066400044
1775580907000511200,1756.9645112304688,545.1653173854575,2.324928208669734,180,-33.43902364909095,519.3506239345297,354.50256579693547,18.369844346305594,3,-70.69094511072922,0.18745454149958204
1775580908000512300,1757.9645122070312,545.1973820459098,2.777707867248212,180,-33.43900898574605,519.382688594982,354.5025660398124,17.724202594923334,3,-70.69094553420085,0.24257233653236987
1775580909000513300,1758.9645131835937,545.1786385700107,3.2539081225806137,180,-33.43900552599409,519.3639451190829,354.5025672309811,19.348541415819682,3,-70.6909477201995,0.2309007281889388
1775580910000514600,1759.9645146484374,545.1418715491891,3.696191949382847,180,-33.4390075334236,519.3271780982614,354.5025673797777,21.840569181143294,3,-70.69094799715543,0.28439990149102945
1775580911000516900,1760.9645168457032,545.1613779887557,1.3678845588085997,180,-33.43900946479097,519.346684537828,354.5025670098538,17.600795460827758,3,-70.69094731964762,0
1775580912000518400,1761.964518310547,545.1613779887557,2.8698825275468094,180,-33.43900946479097,519.346684537828,354.5025670098538,27.83512350098454,12.00000000006211,-70.69094731964762,0
1775580913000519400,1762.96451953125,545.1613779887557,3.521807171186199,-1,-33.43900946479097,519.346684537828,-1,28.870684824130482,12.000000000068978,-70.69094731964762,0
1775580914013775600,1763.9777756347655,545.1613779887557,3.8124959975987682,-1,-33.43900946479097,519.346684537828,-1,30.074903938881157,12.00000000007933,-70.69094731964762,0
1775580924706154000,1774.6701540527345,547.3303226386565,-1,-1,-33.439047589742394,521.5156291877288,-1,35.39572666531678,3,-70.6909175789287,-1
1775580930542152000,1780.5061518554687,547.3303226386565,-1,-1,-33.43905271348086,521.5156291877288,-1,25.12041904024954,3,-70.6909344940641,-1
1775580936493307100,1786.4573071289062,547.3303226386565,-1,-1,-33.43901036221728,521.5156291877288,-1,37.50580826096988,3,-70.69096896839254,-1
1775580942592694000,1792.5566940917968,547.3303226386565,-1,-1,-33.438960906796396,521.5156291877288,-1,29.859000729596467,3,-70.69092886009513,-1
1775580944030583800,1793.9945837402345,547.3303226386565,-1,-1,-33.43892333751633,521.5156291877288,-1,29.816552481199817,3,-70.690890229004,-1
1775580948013474000,1797.9774741210938,547.3303226386565,-1,-1,-33.43894391183409,521.5156291877288,-1,30.255316015655797,3,-70.69086855406752,-1
1775580949000600800,1798.964600830078,545.6655425196514,1.6369031655561022,142.63503492503852,-33.438918391960144,519.8508490687236,359.6594605968908,16.24917664070263,3,-70.69091716283798,0.923032271581829
1775580950000604200,1799.964604248047,545.345420778729,1.998960239864868,180,-33.43896795317648,519.5307273278013,359.5829775248592,13.443807624226144,3,-70.69095136359941,0.45965793438258556
1775580951000605700,1800.9646057128907,545.3318581851199,1.7692244676570459,180,-33.43901761085346,519.5171647341922,359.5829665623008,12.120565590248665,3,-70.69093123725679,0.13485779622463137
1775580952000608800,1801.9646088867187,545.4480039114133,1.4137586788187566,180,-33.43903340506543,519.6333104604855,359.6207375173752,11.974034366334276,3.2294043179022167,-70.69089011496072,0.12123403357393836
1775580953000611300,1802.964611328125,545.5693054767326,1.496822330106179,180,-33.43904122137554,519.7546120258048,332.04699868246865,11.865980725525024,3.3245070058622086,-70.69088720099968,0.21531844439311384
1775580954000614100,1803.9646142578124,545.7078038919717,1.6214638266879962,180,-33.43904379588682,519.893110441044,332.04698723259065,11.843742782864037,3.539579948389009,-70.69087044321199,0.17550018999223993
1775580955000617000,1804.9646169433595,545.5339223016053,1.1511085415845312,180,-33.43905051472954,519.7192288506776,359.10107172760377,11.688955044870605,3.736874989115629,-70.69084241326928,0.2251292991167935
1775580956000619800,1805.9646198730468,545.2625662907958,1.146101383988395,73.3176238896087,-33.43903717949339,519.4478728398681,345.50225845424046,11.444386926087166,3.81988663523116,-70.69086013050475,1.2345164975177616
1775580957000622800,1806.9646228027343,545.2578136902303,0.9687926864256462,80.3127265493468,-33.43903794050051,519.4431202393025,351.7749449833092,11.571944439773453,4.246635959230217,-70.69085657337219,0.9650455888815097
1775580958000624600,1807.9646247558594,545.5316067431122,1.0738417931297575,65.42550237865734,-33.43903743369551,519.7169132921845,11.473206340609815,11.58702889849535,5.182010872082536,-70.69081939907532,1.3184632110096608
1775580959000627500,1808.9646274414063,545.6739030377939,1.1508656304628806,102.67088803027299,-33.43903950570937,519.8592095868662,24.69529655184953,11.672790297923662,5.418808767816006,-70.69079782213767,0.8981463328009259
1775580960000630300,1809.9646303710938,546.0211296267807,1.4107500903148729,180,-33.43905177049737,520.206436175853,25.050662637480936,11.573612974356811,6.393245419560579,-70.6907881344341,0.0804139612628691
1775580961000632600,1810.9646325683593,546.439750478603,1.0712027705549219,180,-33.439050359142044,520.6250570276752,55.341951500188465,11.406344686057654,5.941375025558896,-70.69077107060441,0.44706197143535464
1775580962000635100,1811.9646352539062,546.6612214613706,0.9886292892264044,63.40070129388034,-33.439047426241856,520.8465280104429,68.45782068057953,11.12839059014011,5.770895806128591,-70.6907498278001,1.2131109446059523
1775580963000637400,1812.964637451172,546.4462917614728,1.0385307402851367,49.320893852759724,-33.439047796954526,520.6315983105451,80.06816604312806,11.259637605627253,6.449689321469222,-70.69072664464348,1.6859998833034897
1775580964000640000,1813.9646398925781,546.2653364278376,0.7181951046180747,34.673171783763934,-33.43904303977261,520.4506429769099,82.69480302762332,11.399695745051636,6.686145395381882,-70.69071056235809,1.6761648506124143
1775580965000642800,1814.9646428222657,545.6397140603513,0.7133532567691833,42.17454102444932,-33.43903590432443,519.8250206094235,84.493165087798,11.53987999064693,7.109618171772128,-70.69069965080298,1.341901133737607
1775580966000645600,1815.9646457519532,545.5064266910776,0.8196742823582875,47.78589436039473,-33.43902899670651,519.6917332401499,82.2885468557314,11.506495058880104,6.9120782345013865,-70.69068323372609,1.359092374806384
1775580967000648400,1816.9646484375,545.7851522294804,0.8776850087179737,57.177318972421034,-33.43902669282355,519.9704587785527,92.74237760647901,11.639290097512651,6.888320514487511,-70.69067202540883,1.2429371419360173
1775580968000651000,1817.964651123047,545.8036103593186,0.8359756324423981,56.19432142667906,-33.439079883829415,519.9889169083908,95.24938976816306,14.245954541252926,6.988091526974823,-70.69058841050746,1.1971921234444074
1775580969000654300,1818.964654296875,545.7978194821626,0.8231385330910445,67.78854048258222,-33.43907835424259,519.9831260312349,91.11811577765958,14.245954577177418,6.949164987295481,-70.690579789808,0.9735888238419863
1775580970000656600,1819.9646567382813,545.6970258904621,0.7185348981135768,55.18911798832895,-33.439078843522935,519.8823324395344,91.5432078995282,14.245954574855832,6.969212953756722,-70.69056609784973,1.0545978049093108
1775580971000658400,1820.9646584472657,545.6884736483917,0.7185314338471669,46.1533856318696,-33.43907515836784,519.8737801974639,89.05389845991424,14.245954581247291,6.909724291668259,-70.69054926564155,1.2607352403712613
1775580972000661200,1821.9646611328126,545.4247500235215,0.9010633705953048,61.86750787214994,-33.439071936212315,519.6100565725937,83.02553828165628,14.245954589225112,6.882780071882745,-70.69053539523449,1.1722037993428085
1775580973000663800,1822.9646638183594,545.5075214616954,1.1089488456129581,180,-33.439073242976626,519.6928280107677,83.36152075271653,14.245954588761695,6.879374269335508,-70.69054043624003,0.17179418235223048
1775580973999747000,1823.9637470703126,545.5135860517621,1.3271900147433406,180,-33.43907341885135,519.6988926008344,83.3615213717792,14.24595459057527,6.623583939960963,-70.69054155073165,0
1775580974999748400,1824.9637482910157,545.4518639137968,1.3491137503217012,180,-33.43907537449806,519.6371704628691,83.3615224196605,14.245954590575272,6.794904140387955,-70.69054321541977,0
1775580975999754500,1825.9637543945312,545.4518639137968,1.3508807867847668,180,-33.43907537449806,519.6371704628691,83.3615224196605,14.24595459057527,6.8554775570221675,-70.69054321541977,0
1775580976999757000,1826.963757080078,545.5030626626685,1.3529745549890095,180,-33.43907212004779,519.6883692117408,83.36152010827975,14.24595458897684,7.2452604629824835,-70.69053940180059,0.06419692927435595
1775580977999764200,1827.9637641601562,545.3077502567321,1.2465726195791325,180,-33.439073034172715,519.4930568058044,83.36151924586919,14.245954590575272,6.649251490098046,-70.69053769414295,0
1775580978999774500,1828.9637744140625,545.4991559181362,1.1814588804901196,180,-33.43907437910932,519.6844624672085,83.36151997624255,14.245954590308713,6.6877827380578925,-70.69053885685894,0.019097574561592234
1775580979999778800,1829.9637788085938,545.5309370532632,1.3774976509394967,180,-33.439078961976136,519.7162436023355,83.3615210255314,14.245954590575272,6.677748875942994,-70.69054017266383,0
1775580980999787300,1830.9637873535157,545.4611418973655,1.3941741958393463,180,-33.43907728417853,519.6464484464377,83.36151798765697,14.245954591420293,6.25561500242255,-70.69053481260964,0.36908379666653246
1775580981999797000,1831.963796875,545.4687069710344,1.1116190503184964,86.30104514944988,-33.43907801272637,519.6540135201067,86.89952845285575,14.24595458811564,5.637825969177786,-70.69051807786018,1.0422305737420587
1775580982999803600,1832.9638037109376,545.6997961197048,1.1060009524627759,72.75130095461779,-33.4390799747269,519.8851026687771,87.95369273972258,14.245954591864741,5.14376363687313,-70.69050254678956,1.2314680237754545
1775580983999806200,1833.9638061523438,545.7143434556201,1.1965843611949278,69.60272950828706,-33.43908107556956,519.8996500046924,89.31091438464495,14.245954590616872,4.586656425803139,-70.69048455314316,1.3928023462920691
1775580984999814700,1834.9638146972657,545.8100250260904,1.0506526238249267,61.79763597447329,-33.439077936167834,519.9953315751627,88.12174016900667,14.245954591419954,4.695150348479674,-70.69046918688746,1.3769255321078513
1775580985999815000,1835.9638149414063,545.8013145821169,1.0256523909535942,61.541498439217534,-33.439081596687394,519.9866211311892,88.50503959208778,14.245954591576876,4.830477763427076,-70.690454793571,1.3502677824649874
1775580986999823600,1836.9638237304687,546.0416816966608,0.9662584402694664,55.70416626833751,-33.43907984510516,520.2269882457331,87.45653488271094,14.245954592751456,4.681272894751619,-70.69043971609123,1.402023339205719
1775580987999831800,1837.9638317871095,546.0882139243186,1.0558328933442105,65.73570242660705,-33.43908060699323,520.2735204733908,88.90433243918562,14.24595459440951,4.585007257685432,-70.6904288371373,1.2982647472832198
1775580988999839700,1838.96383984375,546.2076506735757,0.9795702837158932,52.80257170675905,-33.43907934802441,520.392957222648,88.2965110401834,14.2459545987232,4.6254843843659605,-70.69041082607926,1.4981696227289685
1775580989999848400,1839.963848388672,546.3335531521589,1.0113822869852727,64.97536316878472,-33.43907743811838,520.5188597012311,88.6586004707251,14.245954596842347,4.526202954108764,-70.69040181549705,1.2545759043483118
1775580990999855600,1840.9638557128906,546.3404938951135,0.9715487349855635,47.25351901405494,-33.43906837963113,520.5258004441857,82.63846117647891,14.245954615270094,4.5065404376895115,-70.69037632126022,1.6610848158571851
1775580991999862800,1841.9638627929687,546.2558550657704,1.0011406657067394,37.97055225053457,-33.43907904312738,520.4411616148427,87.97778856369618,14.245954614477613,4.606253007040498,-70.69034581026116,2.135480615732218
1775580992999870000,1842.9638698730469,546.1282642204314,1.0308180674247371,21.57581403241081,-33.43906130041627,520.3135707695037,77.0318222925137,14.245954684664083,4.456737915006714,-70.69028347285696,3.8715447720850777
1775580993999876600,1843.9638767089843,546.5845651868731,0.7807934166291489,50.71688652717345,-33.439066261537874,520.7698717359453,78.45726104879594,14.245954619958708,5.012538505364543,-70.69031186884821,1.2441969422550887
1775580994999883300,1844.9638833007812,545.8698309035972,1.0131091983950553,64.3155624019003,-33.439064969284274,520.0551374526694,78.49107605566985,14.245954615642836,4.760931922187643,-70.69029703235627,1.2403489545768782
1775580995999889400,1845.9638894042969,546.7205125056207,1.0799879343642917,66.08666118162508,-33.43906057594393,520.905819054693,78.30124821578194,14.24595460917241,4.516976426618399,-70.6902782713493,1.3198809113207393
1775580996999895800,1846.963895751953,546.8800309589133,0.9381594845734742,44.83259014191711,-33.439058202882606,521.0653375079855,81.45575840028009,14.245954608385851,4.548644669703132,-70.6902567391535,1.6832046912075236
1775580997999901200,1847.963901123047,546.9650281695649,0.930005751096158,47.291218580335425,-33.43906795545935,521.1503347186372,90.22869945383165,14.245954593863235,4.576629885587855,-70.6902437461051,1.586562950573978
1775580998999906800,1848.9639067382811,546.9407768715173,0.931360487617556,45.84440831652627,-33.43906982870076,521.1260834205896,92.18652721880831,14.245954585475383,4.455640841187979,-70.69022389010493,1.643552799129982
1775580999999912700,1849.9639125976562,546.883361174725,0.943253003783482,47.01035218373773,-33.43906895372791,521.0686677237973,93.12183049966278,14.245954592602438,4.381835306722822,-70.69020547654821,1.6255157261238025
1775581000999918000,1850.96391796875,546.7430393528193,0.956595857667587,48.44985159798778,-33.43907791011577,520.9283459018916,102.92548983555672,14.245954583890178,4.292566919428283,-70.69018895184804,1.598900969292731
1775581001999923700,1851.963923828125,546.7000377587974,0.9443233534889763,50.10003411522833,-33.43907553221947,520.8853443078697,99.81128036555049,14.245954595522546,4.207297434451261,-70.69017154970238,1.5259605231267375
1775581002999928300,1852.9639282226562,547.048911202699,0.9390703541365254,42.33395646269817,-33.439071293983766,521.2342177517712,91.24234196799544,14.245954608340794,4.364854620672934,-70.69014318903264,1.792294342507566
1775581003999933400,1853.9639333496093,547.098744481802,0.9144963555202322,56.26397810180075,-33.43906963862333,521.2840510308743,87.51201802314452,14.245954604966554,4.4651753850160665,-70.69013828101848,1.315265477334641
1775581004999938800,1854.963938720703,547.405147690326,0.948159312871696,43.66029337152801,-33.43906768657134,521.5904542393982,84.53574426476571,14.24595461516034,4.36800947461845,-70.6901125862488,1.7523646999960543
1775581005999944000,1855.9639438476563,547.6923634149134,0.9508159742448531,44.2848209965822,-33.439060585056716,521.8776699639857,82.250546948317,14.245954617065307,4.242547237103703,-70.69009370688352,1.7184214604454955
1775581006999948500,1856.963948486328,547.5932960612699,1.0322476143054073,50.42336595648526,-33.43906426373621,521.7786026103422,85.84997043473058,14.245954615354814,3.948168978660913,-70.6900750497672,1.6522348847326507
1775581007999952600,1857.9639526367187,547.2071959683672,1.0710492782193197,53.948394922813996,-33.43906486385902,521.3925025174394,87.70775580371318,14.245954616900825,3.612663302078159,-70.6900591060859,1.6079667123526087
1775581008999956700,1858.9639567871093,547.0891441386193,1.1177499209086799,62.570585300302476,-33.43907073675332,521.2744506876916,93.48419309372522,14.24595461724732,3.39687638424093,-70.69004652333753,1.444900790605233
1775581009999960800,1859.9639609375,547.2376424828544,1.0188795745393575,51.60749603596457,-33.43906692164136,521.4229490319267,88.70472949688211,14.245954624160657,3.9806006637780884,-70.6900294371655,1.599433973834751
1775581010999965700,1860.9639655761719,547.2635534629226,1.1126160689301337,63.74155755678363,-33.43906375206365,521.4488600119948,88.53861198817879,14.245954622337896,3.9968681408929676,-70.6900194682011,1.4142396565622513
1775581011999970600,1861.9639704589845,547.2056069280952,1.152634654235203,60.97029518835079,-33.43905875076052,521.3909134771675,88.69730938908931,14.245954623978957,4.369712406416565,-70.69000260831776,1.5257317153603915
1775581012999974700,1862.963974609375,546.6735118329525,0.9751782704751516,51.71801350411122,-33.439055225133664,520.8588183820248,91.82800717792553,14.245954606336147,4.993465150776352,-70.68998573340816,1.5164019139201292
1775581013999978500,1863.963978515625,547.0729630123824,0.8404463145997252,46.47174190207355,-33.43905452037858,521.2582695614547,95.95999596972477,14.245954581868169,5.352011681851078,-70.68997067378793,1.4634118979815274
1775581014999982800,1864.9639829101563,547.0982933081686,0.8467561846478472,43.956479243796345,-33.43906282655624,521.2835998572409,105.72767101480305,14.245954545442606,5.836393874209981,-70.68995307316929,1.5564682153480727
1775581015999986700,1865.9639865722656,547.4151954483241,0.9336972711465945,53.144739138846376,-33.43906945824258,521.6005019973963,103.80664507855904,14.245954541752821,6.228680503819133,-70.68993813615363,1.3943787490985455
1775581016999990500,1866.9639904785156,547.3528244197369,0.9145552258963651,48.118339187488836,-33.439072431474315,521.5381309688091,93.5182222403796,14.245954547324583,6.351190985616725,-70.68991748273922,1.5316702938005
1775581017999995100,1867.9639951171876,547.2493826057762,0.9181602534719379,50.986627500097434,-33.43907705015254,521.4346891548485,87.42834484527287,14.245954572846264,6.735159310394056,-70.68989948160721,1.4589704570304312
1775581018999999000,1868.9639990234375,547.443909320049,0.9483846154609419,59.577385469144815,-33.43908156258224,521.6292158691213,87.78916355279122,14.245954589864477,6.776952628888059,-70.6898838114151,1.2870109626711397
1775581020000002300,1869.9640021972657,547.0757128624246,0.9720867892265446,57.094120645197485,-33.439085146999645,521.2610194114968,90.84272000922817,14.245954598755764,6.838345925612248,-70.6898663637154,1.3725189184420197
1775581021000006700,1870.964006591797,547.4034790964797,0.7313703028216598,40.887315090492024,-33.43908898527178,521.588785645552,93.0005566945892,14.245954610189582,6.76028576926591,-70.6898488600164,1.448428561487629
1775581022000010000,1871.9640100097656,547.2587536154315,0.8315355055732977,42.73033573280065,-33.439092547304924,521.4440601645038,96.86440237272436,14.24595462220942,6.461706762235974,-70.68982925277726,1.5759964619609939
1775581023000013300,1872.9640134277345,546.8789358856156,0.7183936033338889,33.15515059170208,-33.43908627222769,521.0642424346879,88.20030719190996,14.245954654767939,6.090903905206306,-70.68980785900654,1.7392501043238733
1775581024000017700,1873.964017578125,546.7848780490458,0.9602781008706466,43.27344611907929,-33.43908236138663,520.9701845981181,85.13101954825846,14.245954654940727,5.69061480090401,-70.68978888633686,1.788753023128434
1775581025000021500,1874.964021484375,546.872178603895,1.0254959268560333,48.544103269862575,-33.43908863047533,521.0574851529673,92.87538443458998,14.245954637272396,5.1065566769984665,-70.68977145840817,1.7050844998969195
1775581026000025300,1875.964025390625,546.8284055320546,1.0994087274314728,52.37887957430038,-33.43909315164641,521.0137120811269,95.89413439025343,14.245954646914894,4.794057010121442,-70.68975189794197,1.6980300175949858
1775581027000027600,1876.9640275878905,546.8863532636315,1.0587259621404794,56.10304890007669,-33.43908803206888,521.0716598127037,91.7425293017445,14.24595462778829,4.67462322953001,-70.68973477214006,1.5282507885936822
1775581028000032000,1877.9640319824218,546.8152720164508,1.0562834397536203,63.38868845204363,-33.43907840188998,521.000578565523,86.7941734697663,14.24595463044715,4.9653567377750365,-70.68972377779542,1.350023701849242
