seconds_elapsed,latitude,longitude
2211.9642,33.4393,70.6872
2212.9642,33.4393,70.6872
2213.9642,33.4393,70.6872
2214.9642,33.4393,70.6872
2215.9642,33.4393,70.6872
2216.9642,33.4393,70.6872
2217.9642,33.4393,70.6872
2218.9642,33.4393,70.6872
2219.9642,33.4393,70.6872
2220.9642,33.4393,70.6872
2221.9642,33.4393,70.6872
2222.9642,33.4393,70.6872
2223.9642,33.4393,70.6872
2224.9642,33.4393,70.6872
2225.9642,33.4393,70.6872
2226.9642,33.4393,70.6872
2227.9642,33.4393,70.6872
2228.9642,33.4393,70.6872
2229.9642,33.4393,70.6872
2230.9642,33.4393,70.6872
2231.9642,33.4393,70.6872
2232.9642,33.4393,70.6872
2233.9642,33.4393,70.6872
2234.9642,33.4393,70.6872
2235.9642,33.4393,70.6872
2236.9642,33.4393,70.6872
2237.9642,33.4393,70.6872
2238.9642,33.4393,70.6872
2239.9642,33.4393,70.6872
2240.9642,33.4393,70.6872
2241.9642,33.4393,70.6872
2242.9642,33.4393,70.6872
2243.9642,33.4393,70.6872
2244.9642,33.4393,70.6872
2245.9642,33.4393,70.6872
2246.9642,33.4393,70.6872
2247.9642,33.4393,70.6872
2248.9642,33.4393,70.6872
2249.9642,33.4393,70.6872
2250.9642,33.4393,70.6872
2251.9642,33.4393,70.6872
2252.9642,33.4393,70.6872
2253.9643,33.4393,70.6872
2254.9643,33.4393,70.6872
2255.9643,33.4393,70.6872
2256.9643,33.4393,70.6872
2257.9643,33.4393,70.6872
2258.9643,33.4393,70.6872
2259.9643,33.4393,70.6872
2260.9643,33.4393,70.6872
2261.9643,33.4393,70.6872
2262.9643,33.4393,70.6872
2263.9643,33.4393,70.6872
2264.9643,33.4393,70.6872
2265.9643,33.4393,70.6871
2266.9643,33.4393,70.6871
2267.9643,33.4393,70.6871
2268.9642,33.4393,70.6871
2269.9642,33.4393,70.6871
2270.9642,33.4393,70.6871
2271.9642,33.4393,70.6871
2272.9642,33.4393,70.6873
2273.9642,33.4393,70.6872
2274.9642,33.4393,70.6873
2275.9642,33.4394,70.6873
2276.9642,33.4394,70.6873
2277.9642,33.4394,70.6873
2278.9642,33.4394,70.6873
2279.9642,33.4394,70.6873
2280.9642,33.4394,70.6873
2281.9642,33.4394,70.6873
2282.9642,33.4394,70.6873
2283.9642,33.4394,70.6873
2284.9642,33.4394,70.6873
2285.9642,33.4394,70.6873
2286.9642,33.4394,70.6873
2287.9642,33.4394,70.6873
2288.9642,33.4394,70.6873
2289.9642,33.4394,70.6873
2290.9641,33.4394,70.6873
2291.9641,33.4394,70.6872
2292.9641,33.4394,70.6873
2293.9641,33.4394,70.6873
2294.9641,33.4393,70.687
2295.9641,33.4394,70.6869
2296.9641,33.4394,70.6869
2297.9641,33.4394,70.6869
2298.9641,33.4394,70.6872
2299.9641,33.4394,70.6872
2300.9641,33.4394,70.6872
2301.9641,33.4394,70.6872
2302.9641,33.4394,70.6871
2303.9641,33.4394,70.6871
2304.9641,33.4394,70.6871
2305.9641,33.4394,70.6871
2306.9641,33.4394,70.6871
2307.9641,33.4394,70.6872
2308.9641,33.4394,70.6872
2309.9641,33.4394,70.6872
2310.9641,33.4394,70.6871
2311.9641,33.4394,70.6871
2312.9641,33.4394,70.6871
2313.9641,33.4394,70.6871
2314.9641,33.4394,70.6871
2315.9641,33.4394,70.6873
2316.9641,33.4394,70.6873
2317.9641,33.4394,70.6873
2318.9641,33.4394,70.6873
2319.9641,33.4394,70.6873
2320.9641,33.4394,70.6873
2321.9641,33.4394,70.6873
2322.9641,33.4394,70.6873
2323.9641,33.4394,70.6873
2324.9641,33.4394,70.6873
2325.9641,33.4394,70.6873
2326.9641,33.4394,70.6873
2327.9641,33.4394,70.6873
2328.9641,33.4394,70.6873
2329.9641,33.4394,70.6873
2330.9641,33.4394,70.6872
2331.9641,33.4394,70.6872
2332.9641,33.4394,70.6872
2333.9641,33.4394,70.6872
2334.9641,33.4394,70.6872
2335.9641,33.4394,70.6872
2336.9641,33.4394,70.6872
2337.9641,33.4394,70.6872
2338.9641,33.4394,70.6872
2339.9641,33.4394,70.6872
2340.9641,33.4394,70.6872
2341.9641,33.4394,70.6872
2342.9641,33.4394,70.6872
2343.9641,33.4394,70.6872
2344.9641,33.4394,70.6872
2345.9641,33.4394,70.6872
2346.9641,33.4394,70.6872
2347.9641,33.4394,70.6872
2348.9641,33.4394,70.6872
2349.9641,33.4394,70.6872
2350.9641,33.4394,70.6872
2351.9641,33.4394,70.6872
2352.9641,33.4394,70.6872
2353.9641,33.4394,70.6872
2354.9641,33.4394,70.6872
2355.9641,33.4394,70.6872
2356.9641,33.4394,70.6872
2357.9641,33.4394,70.6872
2358.9641,33.4394,70.6872
2359.9641,33.4394,70.6872
2360.9641,33.4394,70.6872
2361.9641,33.4394,70.6872
2362.9641,33.4394,70.6872
2363.9641,33.4394,70.6872
2364.9641,33.4394,70.6872
2365.9641,33.4394,70.6872
2366.9642,33.4394,70.6872
2367.9642,33.4394,70.6872
2368.9642,33.4394,70.6872
2369.9642,33.4394,70.6872
2370.9642,33.4394,70.6872
2371.9642,33.4394,70.6872
2372.9642,33.4394,70.6872
2373.9642,33.4394,70.6872
2374.9642,33.4394,70.6872
2375.9642,33.4394,70.6872
2376.9642,33.4394,70.6872
2377.9642,33.4394,70.6872
2378.9642,33.4394,70.6872
2379.963,33.4394,70.6872
2380.963,33.4394,70.6872
2381.963,33.4394,70.6872
2382.963,33.4394,70.6872
2383.963,33.4394,70.6872
2384.9631,33.4394,70.6872
2385.9631,33.4394,70.6872
2386.9631,33.4394,70.6872
2387.9631,33.4394,70.6872
2388.9631,33.4394,70.6872
2389.9631,33.4394,70.6872
2390.9632,33.4394,70.6872
2391.9632,33.4394,70.6872
2392.9632,33.4394,70.6872
2393.9632,33.4394,70.6872
2394.9633,33.4394,70.6872
2395.9633,33.4394,70.6872
2396.9633,33.4394,70.6872
2397.9633,33.4394,70.6872
2398.9633,33.4394,70.6872
2399.9634,33.4394,70.6872
2400.9634,33.4394,70.6872
2401.9634,33.4394,70.6872
2402.9634,33.4394,70.6872
2403.9634,33.4394,70.6872
2404.9635,33.4394,70.6872
2405.9635,33.4394,70.6872
2406.9635,33.4394,70.6872
2407.9635,33.4394,70.6872
2408.9635,33.4394,70.6872
2409.9635,33.4394,70.6872
2410.9635,33.4394,70.6872
2411.9635,33.4394,70.6872
2412.9636,33.4394,70.6872
2413.9636,33.4393,70.6872
2414.9636,33.4393,70.6872
2415.9636,33.4394,70.6872
2416.9636,33.4394,70.6872
2417.9636,33.4394,70.6872
2418.9636,33.4394,70.6872
2419.9636,33.4394,70.6872
2420.9636,33.4394,70.6872
2421.9636,33.4394,70.6872
2422.9636,33.4394,70.6872
2423.9636,33.4394,70.6872
2424.9637,33.4394,70.6872
2425.9637,33.4393,70.6872
2426.9637,33.4393,70.6872
2427.9637,33.4394,70.6872
2428.9637,33.4394,70.6872
2429.9637,33.4394,70.6872
2430.9637,33.4394,70.6872
2431.9637,33.4393,70.6872
2432.9637,33.4393,70.6872
2433.9637,33.4393,70.6872
2434.9637,33.4393,70.6872
2435.9637,33.4393,70.6872
2436.9637,33.4393,70.6872
2437.9637,33.4394,70.6872
2438.9637,33.4394,70.6872
2439.9637,33.4394,70.6872
2440.9637,33.4394,70.6872
2441.9637,33.4394,70.6872
2442.9637,33.4394,70.6872
2443.9637,33.4394,70.6872
2444.9637,33.4394,70.6872
2445.9638,33.4394,70.6872
2446.9638,33.4394,70.6872
2447.9638,33.4394,70.6872
2448.9638,33.4394,70.6872
2449.9638,33.4394,70.6872
2450.9638,33.4394,70.6872
2451.9638,33.4394,70.6872
2452.9638,33.4394,70.6872
2453.9638,33.4394,70.6872
2454.9638,33.4394,70.6872
2455.9638,33.4394,70.6872
2456.9638,33.4394,70.6872
2457.9638,33.4394,70.6872
2458.9638,33.4394,70.6872
2459.9638,33.4394,70.6872
2460.9638,33.4394,70.6872
2461.9638,33.4394,70.6872
2462.9638,33.4394,70.6872
2463.9638,33.4394,70.6872
2464.9638,33.4394,70.6872
2465.9638,33.4394,70.6872
2466.9638,33.4394,70.6872
2467.9638,33.4394,70.6872
2468.9638,33.4394,70.6872
2469.9638,33.4394,70.6872
2470.9638,33.4394,70.6872
2471.9638,33.4394,70.6872
2472.9638,33.4394,70.6872
2473.9638,33.4394,70.6872
2474.9638,33.4394,70.6872
2475.9639,33.4394,70.6872
2476.9639,33.4394,70.6872
2477.9639,33.4394,70.6872
2478.9639,33.4394,70.6872
2479.9639,33.4394,70.6872
2480.9639,33.4394,70.6872
2481.9639,33.4394,70.6872
2482.9639,33.4394,70.6872
2483.9639,33.4394,70.6872
2484.9639,33.4394,70.6872
2485.9639,33.4394,70.6872
2486.9639,33.4394,70.6872
2487.9639,33.4394,70.6872
2488.9639,33.4394,70.6872
2489.9639,33.4394,70.6872
2490.9639,33.4394,70.6872
2491.9639,33.4394,70.6872
2492.9639,33.4394,70.6872
2493.9639,33.4394,70.6872
2494.9639,33.4394,70.6872
2495.9639,33.4394,70.6872
2496.9639,33.4394,70.6872
2497.9639,33.4394,70.6872
2498.9639,33.4394,70.6872
2499.9639,33.4394,70.6872
2500.9639,33.4394,70.6872
2501.9639,33.4394,70.6872
2502.9639,33.4394,70.6872
2503.9639,33.4394,70.6872
2504.9639,33.4394,70.6872
2505.9627,33.4394,70.6872
2506.9627,33.4394,70.6872
2507.9627,33.4394,70.6872
2508.9627,33.4394,70.6872
2509.9627,33.4394,70.6872
2510.9628,33.4394,70.6872
2511.9628,33.4394,70.6872
2512.9628,33.4394,70.6872
2513.9628,33.4394,70.6872
2514.9628,33.4394,70.6872
2515.9629,33.4394,70.6872
2516.9629,33.4394,70.6872
2517.9629,33.4394,70.6872
2518.963,33.4394,70.6872
2519.963,33.4394,70.6872
2520.963,33.4394,70.6872
2521.9631,33.4394,70.6872
2522.9631,33.4394,70.6872
2523.9631,33.4394,70.6872
2524.9631,33.4394,70.6872
2525.9632,33.4394,70.6872
2526.9632,33.4394,70.6872
2527.9632,33.4394,70.6872
2528.9633,33.4394,70.6872
2529.9633,33.4394,70.6872
2530.9633,33.4394,70.6872
2531.9633,33.4394,70.6872
2532.9633,33.4394,70.6872
2533.9634,33.4394,70.6872
2534.9634,33.4394,70.6872
2535.9634,33.4394,70.6872
2536.9634,33.4394,70.6872
2537.9634,33.4394,70.6872
2538.9634,33.4394,70.6872
2539.9635,33.4394,70.6872
2540.9635,33.4394,70.6872
2541.9635,33.4394,70.6872
2542.9635,33.4394,70.6872
2543.9635,33.4394,70.6872
2544.9635,33.4394,70.6872
2545.9635,33.4394,70.6872
2546.9635,33.4394,70.6872
2547.9636,33.4394,70.6872
2548.9636,33.4394,70.6872
2549.9636,33.4394,70.6872
2550.9636,33.4393,70.6872
2551.9636,33.4393,70.6872
2552.9636,33.4393,70.6872
2553.9636,33.4393,70.6872
2554.9636,33.4393,70.6872
2555.9636,33.4393,70.6872
2556.9636,33.4393,70.6872
2557.9637,33.4393,70.6872
2558.9637,33.4393,70.6872
2559.9637,33.4393,70.6872
2560.9637,33.4393,70.6872
2561.9637,33.4393,70.6872
2562.9637,33.4393,70.6872
2563.9637,33.4393,70.6872
2564.9637,33.4393,70.6872
2565.9637,33.4393,70.6872
2566.9637,33.4393,70.6872
2567.9637,33.4393,70.6872
2568.9637,33.4394,70.6872
2569.9637,33.4394,70.6872
2570.9638,33.4394,70.6872
2571.9638,33.4394,70.6872
2572.9638,33.4394,70.6872
2573.9638,33.4393,70.6872
2574.9638,33.4393,70.6872
2575.9638,33.4393,70.6872
2576.9638,33.4393,70.6872
2577.9638,33.4393,70.6872
2578.9638,33.4393,70.6872
2579.9638,33.4393,70.6872
2580.9638,33.4393,70.6872
2581.9638,33.4393,70.6872
2582.9638,33.4393,70.6872
2583.9638,33.4393,70.6872
2584.9639,33.4393,70.6872
2585.9639,33.4394,70.6872
2586.9639,33.4393,70.6872
2587.9639,33.4393,70.6872
2588.9639,33.4393,70.6872
2589.9639,33.4393,70.6872
2590.9639,33.4393,70.6872
2591.9639,33.4393,70.6872
2592.9639,33.4393,70.6872
2593.9639,33.4393,70.6872
2594.9639,33.4393,70.6872
2595.9639,33.4393,70.6872
2596.9639,33.4393,70.6872
2597.9639,33.4393,70.6872
2598.9639,33.4393,70.6872
2599.964,33.4393,70.6872
2600.964,33.4393,70.6872
2601.964,33.4393,70.6872
2602.964,33.4393,70.6872
2603.964,33.4393,70.6872
2604.964,33.4393,70.6872
2605.964,33.4393,70.6872
2606.964,33.4393,70.6872
2607.964,33.4393,70.6872
2608.964,33.4393,70.6872
2609.964,33.4393,70.6872
2610.6505,33.4393,70.6872
2610.964,33.4393,70.6872
2611.964,33.4393,70.6872
2612.964,33.4394,70.6872
2613.964,33.4394,70.6872
2614.964,33.4394,70.6872
2615.9641,33.4394,70.6872
2616.9641,33.4394,70.6872
2617.9641,33.4394,70.6872
2618.9641,33.4394,70.6872
2619.9641,33.4394,70.6872
2620.9641,33.4394,70.6872
2621.9641,33.4394,70.6872
2622.9641,33.4394,70.6872
2623.9641,33.4394,70.6872
2624.9641,33.4394,70.6872
2625.9641,33.4394,70.6872
2626.9641,33.4394,70.6872
2627.9641,33.4394,70.6872
2628.9641,33.4394,70.6872
2629.9641,33.4394,70.6872
2630.9641,33.4394,70.6872
2631.9624,33.4394,70.6872
2632.9623,33.4394,70.6872
2633.9624,33.4394,70.6872
2634.9624,33.4394,70.6872
2635.9624,33.4394,70.6872
2636.9624,33.4394,70.6872
2637.9624,33.4394,70.6872
2638.9625,33.4394,70.6872
2639.9625,33.4394,70.6872
2640.9625,33.4394,70.6872
2641.9625,33.4394,70.6872
2642.9626,33.4394,70.6872
2643.9626,33.4394,70.6872
2644.9626,33.4394,70.6872
2645.9627,33.4394,70.6872
2646.9627,33.4394,70.6872
2647.9628,33.4394,70.6872
2648.9628,33.4394,70.6872
2649.9629,33.4394,70.6872
2650.9629,33.4394,70.6872
2651.963,33.4394,70.6872
2652.963,33.4394,70.6872
2653.963,33.4394,70.6872
2654.9631,33.4394,70.6872
2655.9631,33.4394,70.6872
2656.9631,33.4394,70.6872
2657.9631,33.4394,70.6872
2658.9632,33.4394,70.6872
2659.9632,33.4394,70.6872
2660.9632,33.4394,70.6872
2661.9633,33.4394,70.6872
2662.9633,33.4394,70.6872
2663.9633,33.4394,70.6872
2664.9633,33.4394,70.6872
2665.9633,33.4394,70.6872
2666.9634,33.4394,70.6872
2667.9634,33.4394,70.6872
2668.9634,33.4394,70.6872
2669.9634,33.4394,70.6872
2670.9634,33.4394,70.6872
2671.9635,33.4394,70.6872
2672.9635,33.4394,70.6872
2673.9635,33.4394,70.6872
2674.9635,33.4394,70.6872
2675.9635,33.4394,70.6872
2676.9635,33.4394,70.6872
2677.9636,33.4394,70.6872
2678.9636,33.4394,70.6873
2679.9636,33.4394,70.6873
2680.9636,33.4394,70.6873
2681.9636,33.4394,70.6873
2682.9636,33.4394,70.6873
2683.9636,33.4394,70.6873
2684.9637,33.4394,70.6872
2685.9637,33.4394,70.6872
2686.9637,33.4394,70.6872
2687.9637,33.4394,70.6872
2688.9637,33.4394,70.6872
2689.9637,33.4394,70.6872
2690.9637,33.4394,70.6873
2691.9638,33.4394,70.6873
2692.9638,33.4394,70.6873
2693.9638,33.4394,70.6873
2694.9638,33.4394,70.6873
2695.9638,33.4394,70.6873
2696.9638,33.4394,70.6872
2697.9638,33.4394,70.6872
2698.9638,33.4394,70.6872
2699.9638,33.4394,70.6872
2700.9639,33.4394,70.6872
2701.9639,33.4394,70.6872
2702.9639,33.4394,70.6872
2703.9639,33.4394,70.6872
2704.9639,33.4394,70.6872
2705.9639,33.4394,70.6872
2706.9639,33.4394,70.6872
2707.9639,33.4394,70.6872
2708.964,33.4394,70.6872
2709.964,33.4394,70.6872
2710.964,33.4394,70.6872
2711.964,33.4394,70.6872
2712.964,33.4394,70.6872
2713.964,33.4394,70.6872
2714.964,33.4394,70.6872
2715.964,33.4394,70.6872
2716.964,33.4394,70.6872
2717.9641,33.4394,70.6872
2718.9641,33.4394,70.6872
2719.9641,33.4394,70.6872
2720.9641,33.4394,70.6873
2721.9641,33.4394,70.6873
2722.9641,33.4394,70.6873
2723.9641,33.4394,70.6873
2724.9641,33.4394,70.6873
2725.9641,33.4394,70.6873
2726.9641,33.4394,70.6872
2727.9642,33.4394,70.6873
2728.9642,33.4394,70.6873
2729.9642,33.4394,70.6872
2730.9642,33.4394,70.6873
2731.9642,33.4394,70.6873
2732.9642,33.4394,70.6873
2733.9642,33.4394,70.6872
2734.9642,33.4394,70.6872
2735.9642,33.4394,70.6872
2736.9643,33.4394,70.6872
2737.9643,33.4394,70.6872
2738.9643,33.4394,70.6872
2739.9643,33.4394,70.6873
2740.9643,33.4394,70.6873
2741.9643,33.4394,70.6873
2742.9643,33.4394,70.6873
2743.9643,33.4394,70.6873
2744.9643,33.4394,70.6873
2745.9643,33.4394,70.6872
2746.9644,33.4394,70.6872
2747.9644,33.4394,70.6872
2748.9644,33.4394,70.6872
2749.9644,33.4394,70.6872
2750.9644,33.4394,70.6872
2751.9644,33.4394,70.6872
2752.9644,33.4394,70.6872
2753.9644,33.4394,70.6872
2754.9644,33.4394,70.6872
2755.9645,33.4394,70.6872
2756.9645,33.4394,70.6872
2757.9623,33.4394,70.6872
2758.9623,33.4394,70.6872
2759.9623,33.4394,70.6872
2760.9623,33.4394,70.6873
2761.9624,33.4394,70.6873
2762.9624,33.4394,70.6873
2763.9624,33.4394,70.6872
2764.9625,33.4394,70.6872
2765.9625,33.4394,70.6872
2766.9625,33.4394,70.6872
2767.9626,33.4394,70.6872
2768.9626,33.4394,70.6872
2769.9626,33.4394,70.6872
2770.9627,33.4394,70.6872
2771.9627,33.4394,70.6872
2772.9628,33.4394,70.6872
2773.9629,33.4394,70.6872
2774.9629,33.4394,70.6872
2775.963,33.4394,70.6873
2776.963,33.4394,70.6873
2777.963,33.4394,70.6873
2778.9631,33.4394,70.6873
2779.9631,33.4394,70.6873
2780.9632,33.4394,70.6873
2781.9632,33.4394,70.6872
2782.9632,33.4394,70.6872
2783.9633,33.4394,70.6872
2784.9633,33.4394,70.6872
2785.9633,33.4394,70.6872
2786.9634,33.4394,70.6872
2787.9634,33.4394,70.6872
2788.9634,33.4394,70.6872
2789.9635,33.4394,70.6872
2790.9635,33.4394,70.6872
2791.9635,33.4394,70.6872
2792.9635,33.4394,70.6872
2793.9636,33.4394,70.6872
2794.9636,33.4394,70.6872
2795.9636,33.4394,70.6872
2796.9636,33.4394,70.6872
2797.9637,33.4394,70.6872
2798.9637,33.4394,70.6873
2799.9637,33.4394,70.6872
2800.9637,33.4394,70.6872
2801.9637,33.4394,70.6872
2802.9638,33.4394,70.6872
2803.9638,33.4394,70.6872
2804.9638,33.4394,70.6872
2805.9638,33.4394,70.6872
2806.9638,33.4394,70.6872
2807.9639,33.4394,70.6872
2808.9639,33.4394,70.6872
2809.9639,33.4394,70.6872
2810.9639,33.4394,70.6873
2811.9639,33.4394,70.6872
2812.964,33.4394,70.6872
2813.964,33.4394,70.6872
2814.964,33.4394,70.6872
2815.964,33.4394,70.6872
2816.964,33.4394,70.6872
2817.964,33.4394,70.6873
2818.9641,33.4394,70.6872
2819.9641,33.4394,70.6872
2820.9641,33.4394,70.6872
2821.9641,33.4394,70.6872
2822.9641,33.4394,70.6872
2823.9641,33.4394,70.6872
2824.9642,33.4394,70.6872
2825.9642,33.4394,70.6872
2826.9642,33.4394,70.6872
2827.9642,33.4394,70.6872
2828.9642,33.4394,70.6872
2829.9642,33.4394,70.6872
2830.9643,33.4394,70.6872
2831.9643,33.4394,70.6872
2832.9643,33.4394,70.6872
2833.9643,33.4394,70.6872
2834.9643,33.4394,70.6872
2835.9643,33.4394,70.6872
2836.9643,33.4394,70.6872
2837.9644,33.4394,70.6872
2838.9644,33.4394,70.6872
2839.9644,33.4394,70.6872
2840.9644,33.4394,70.6872
2841.9644,33.4394,70.6872
2842.9644,33.4394,70.6873
2843.9645,33.4394,70.6873
2844.9645,33.4394,70.6873
2845.9645,33.4394,70.6873
2846.9645,33.4394,70.6873
2847.9645,33.4394,70.6873
2848.9645,33.4394,70.6873
2849.9645,33.4394,70.6873
2850.9646,33.4394,70.6873
2851.9646,33.4394,70.6873
2852.9646,33.4394,70.6873
2853.9646,33.4394,70.6873
2854.9646,33.4394,70.6873
2855.9646,33.4394,70.6873
2856.9646,33.4394,70.6873
2857.9647,33.4394,70.6873
2858.9647,33.4394,70.6873
2859.9647,33.4394,70.6873
2860.9647,33.4394,70.6873
2861.9647,33.4394,70.6873
2862.9647,33.4394,70.6873
2863.9648,33.4394,70.6873
2864.9648,33.4394,70.6873
2865.9648,33.4394,70.6873
2866.9648,33.4394,70.6873
2867.9648,33.4394,70.6873
2868.9648,33.4394,70.6873
2869.9648,33.4394,70.6873
2870.9649,33.4394,70.6873
2871.9649,33.4394,70.6873
2872.9649,33.4394,70.6873
2873.9649,33.4394,70.6873
2874.9649,33.4394,70.6873
2875.9649,33.4394,70.6873
2876.9649,33.4394,70.6873
2877.965,33.4394,70.6873
2878.965,33.4394,70.6873
2879.965,33.4394,70.6873
2880.965,33.4394,70.6873
2881.965,33.4394,70.6873
2882.965,33.4394,70.6873
2883.9627,33.4394,70.6873
2884.9627,33.4394,70.6873
2885.9627,33.4394,70.6873
2886.9627,33.4394,70.6873
2887.9627,33.4394,70.6873
2888.9627,33.4394,70.6873
2889.9628,33.4394,70.6873
2890.9628,33.4394,70.6873
2891.9628,33.4394,70.6873
2892.9629,33.4394,70.6873
2893.9629,33.4394,70.6873
2894.9629,33.4394,70.6873
2895.963,33.4394,70.6873
2896.963,33.4394,70.6873
2897.963,33.4394,70.6873
2898.9631,33.4394,70.6873
2899.9631,33.4394,70.6873
2900.9632,33.4394,70.6873
2901.9632,33.4394,70.6873
2902.9633,33.4394,70.6873
2903.9633,33.4394,70.6873
2904.9633,33.4394,70.6873
2905.9634,33.4394,70.6873
2906.9634,33.4394,70.6873
2907.9635,33.4394,70.6873
2908.9635,33.4394,70.6873
2909.9635,33.4394,70.6873
2910.9636,33.4394,70.6873
2911.9636,33.4394,70.6873
2912.9636,33.4394,70.6873
2913.9637,33.4394,70.6873
2914.9637,33.4394,70.6873
2915.9637,33.4394,70.6873
2916.9637,33.4394,70.6873
2917.9638,33.4394,70.6873
2918.9638,33.4394,70.6873
2919.9638,33.4394,70.6873
2920.9639,33.4394,70.6873
2921.9639,33.4394,70.6873
2922.9639,33.4394,70.6873
2923.9639,33.4394,70.6873
2924.964,33.4394,70.6873
2925.964,33.4394,70.6873
2926.964,33.4394,70.6873
2927.964,33.4394,70.6873
2928.9641,33.4394,70.6873
2929.9641,33.4394,70.6873
2930.9641,33.4394,70.6873
2931.9641,33.4394,70.6873
2932.9641,33.4394,70.6873
2933.9642,33.4394,70.6873
2934.9642,33.4394,70.6873
2935.9642,33.4394,70.6873
2936.9642,33.4394,70.6873
2937.9642,33.4394,70.6873
2938.9643,33.4394,70.6873
2939.9643,33.4394,70.6873
2940.9643,33.4394,70.6873
2941.9643,33.4394,70.6873
2942.9644,33.4394,70.6873
2943.9644,33.4394,70.6873
2944.9644,33.4393,70.6873
2945.9644,33.4394,70.6873
2946.9644,33.4394,70.6873
2947.9644,33.4394,70.6873
2948.9645,33.4394,70.6873
2949.9645,33.4394,70.6873
2950.9645,33.4394,70.6873
2951.9645,33.4394,70.6873
2952.9645,33.4394,70.6873
2953.9646,33.4394,70.6873
2954.9646,33.4394,70.6873
2955.9646,33.4394,70.6873
2956.9646,33.4394,70.6873
2957.9646,33.4394,70.6873
2958.9647,33.4394,70.6873
2959.9647,33.4394,70.6873
2960.9647,33.4394,70.6873
2961.9647,33.4394,70.6873
2962.9647,33.4394,70.6873
2963.9648,33.4394,70.6873
2964.9648,33.4394,70.6873
2965.9648,33.4394,70.6873
2966.9648,33.4394,70.6873
2967.9648,33.4394,70.6873
2968.9649,33.4394,70.6873
2969.9649,33.4394,70.6873
2970.9649,33.4394,70.6873
2971.9649,33.4394,70.6873
2972.9649,33.4394,70.6873
2973.9649,33.4394,70.6873
2974.965,33.4394,70.6873
2975.965,33.4394,70.6873
2976.965,33.4394,70.6873
2977.965,33.4394,70.6873
2978.965,33.4394,70.6874
2979.9651,33.4394,70.6874
2980.9651,33.4394,70.6874
2981.9651,33.4394,70.6874
2982.9651,33.4394,70.6874
2983.9651,33.4394,70.6874
2984.9651,33.4394,70.6874
2985.9652,33.4394,70.6874
2986.9652,33.4394,70.6874
2987.9652,33.4394,70.6874
2988.9652,33.4394,70.6874
2989.9652,33.4394,70.6874
2990.9653,33.4394,70.6874
2991.9653,33.4394,70.6874
2992.9653,33.4394,70.6874
2993.9653,33.4394,70.6874
2994.9653,33.4394,70.6874
2995.9653,33.4394,70.6874
2996.9654,33.4394,70.6874
2997.9654,33.4394,70.6874
2998.9654,33.4394,70.6874
2999.9654,33.4394,70.6874
3000.9654,33.4394,70.6874
3001.9655,33.4394,70.6874
3002.9655,33.4394,70.6874
3003.9655,33.4394,70.6874
3004.9655,33.4394,70.6874
3005.9655,33.4394,70.6874
3006.9656,33.4394,70.6875
3007.9656,33.4394,70.6875
3008.9656,33.4394,70.6875
3009.9624,33.4394,70.6875
3010.9624,33.4394,70.6875
3011.9625,33.4394,70.6875
3012.9625,33.4394,70.6874
3013.9625,33.4394,70.6874
3014.9625,33.4394,70.6874
3015.9625,33.4394,70.6874
3016.9625,33.4394,70.6874
3017.9626,33.4394,70.6875
3018.9626,33.4394,70.6875
3019.9626,33.4394,70.6875
3020.9627,33.4394,70.6875
3021.9627,33.4394,70.6875
3022.9627,33.4394,70.6875
3023.9628,33.4394,70.6875
3024.9628,33.4394,70.6875
3025.9629,33.4394,70.6875
3026.9629,33.4394,70.6875
3027.963,33.4394,70.6875
3028.9631,33.4394,70.6875
3029.9631,33.4394,70.6875
3030.9631,33.4394,70.6875
3031.9632,33.4394,70.6875
3032.9632,33.4394,70.6875
3033.9633,33.4394,70.6875
3034.9633,33.4394,70.6875
3035.9634,33.4394,70.6875
3036.9634,33.4394,70.6874
3037.9634,33.4394,70.6874
3038.9635,33.4394,70.6874
3039.9635,33.4394,70.6874
3040.9636,33.4394,70.6874
3041.9636,33.4394,70.6874
3042.9636,33.4394,70.6874
3043.9637,33.4394,70.6874
3044.9637,33.4394,70.6874
3045.9637,33.4394,70.6874
3046.9638,33.4394,70.6874
3047.9638,33.4394,70.6874
3048.9638,33.4394,70.6874
3049.9638,33.4394,70.6874
3050.9639,33.4394,70.6874
3051.9639,33.4394,70.6874
3052.9639,33.4394,70.6874
3053.964,33.4394,70.6874
3054.964,33.4394,70.6874
3055.964,33.4394,70.6874
3056.964,33.4394,70.6874
3057.9641,33.4394,70.6874
3058.9641,33.4394,70.6874
3059.9641,33.4394,70.6874
3060.9642,33.4394,70.6874
3061.9642,33.4394,70.6874
3062.9642,33.4394,70.6874
3063.9642,33.4394,70.6874
3064.9643,33.4394,70.6874
3065.9643,33.4394,70.6874
3066.9643,33.4394,70.6874
3067.9643,33.4394,70.6874
3068.9644,33.4394,70.6874
3069.9644,33.4394,70.6874
3070.9644,33.4394,70.6874
3071.9644,33.4394,70.6874
3072.9645,33.4394,70.6874
3073.9645,33.4394,70.6874
3074.9645,33.4394,70.6874
3075.9645,33.4394,70.6874
3076.9645,33.4394,70.6874
3077.9646,33.4394,70.6874
3078.9646,33.4394,70.6874
3079.9646,33.4394,70.6874
3080.9646,33.4394,70.6874
3081.9647,33.4394,70.6874
3082.9647,33.4394,70.6874
3083.9647,33.4394,70.6874
3084.9647,33.4394,70.6874
3085.9648,33.4394,70.6874
3086.9648,33.4394,70.6874
3087.9648,33.4394,70.6874
