time,seconds_elapsed,dBFS
1776314639794000000,396.9299997558594,-27.31749153137207
1776314639899000000,397.035,-18.683914184570312
1776314640001000000,397.137,-20.70082664489746
1776314640106000000,397.24199975585935,-23.693532943725586
1776314640210000000,397.3459997558594,-25.847023010253906
1776314640313000000,397.449,-26.948043823242188
1776314640418000000,397.55399975585937,-9.322870254516602
1776314640519000000,397.655,-10.274341583251953
1776314640620000000,397.756,-10.449719429016113
1776314640724000000,397.86,-11.923462867736816
1776314640827000000,397.963,-13.51301097869873
1776314640930000000,398.06599975585937,-15.763291358947754
1776314641033000000,398.169,-19.615726470947266
1776314641138000000,398.2739997558594,-23.437593460083008
1776314641240000000,398.376,-26.02387046813965
1776314641346000000,398.48199975585936,-26.976455688476562
1776314641450000000,398.58599975585935,-26.500789642333984
1776314641552000000,398.688,-27.965648651123047
1776314641657000000,398.793,-27.44678497314453
1776314641759000000,398.895,-28.52957534790039
1776314641863000000,398.999,-20.80376434326172
1776314641968000000,399.104,-22.93524932861328
1776314642074000000,399.20999975585937,-25.9111270904541
1776314642177000000,399.313,-27.480030059814453
1776314642280000000,399.416,-29.70520782470703
1776314642384000000,399.52,-25.658082962036133
1776314642488000000,399.624,-28.10634422302246
1776314642594000000,399.72999975585935,-29.53764533996582
1776314642697000000,399.833,-30.892534255981445
1776314642798000000,399.93400024414063,-30.424192428588867
1776314642902000000,400.0380002441406,-31.563568115234375
1776314643005000000,400.141,-21.299640655517578
1776314643110000000,400.24600024414065,-25.169082641601562
1776314643214000000,400.35000024414063,-27.571575164794922
1776314643319000000,400.455,-26.08240509033203
1776314643424000000,400.56,-28.569887161254883
1776314643526000000,400.66200024414064,-29.885719299316406
1776314643627000000,400.763,-31.24411392211914
1776314643731000000,400.867,-30.72100067138672
1776314643831000000,400.967,-15.60432243347168
1776314643936000000,401.072,-18.038936614990234
1776314644039000000,401.175,-20.19799041748047
1776314644142000000,401.2780002441406,-21.951519012451172
1776314644247000000,401.383,-24.629318237304688
1776314644352000000,401.488,-21.666242599487305
1776314644454000000,401.59000024414064,-23.56338119506836
1776314644559000000,401.695,-13.07564640045166
1776314644664000000,401.8,-16.022659301757812
1776314644768000000,401.904,-20.762210845947266
1776314644868000000,402.004,-24.13368797302246
1776314644973000000,402.109,-27.806007385253906
1776314645073000000,402.209,-29.781980514526367
1776314645179000000,402.315,-31.859294891357422
1776314645282000000,402.4179997558594,-33.44176483154297
1776314645385000000,402.521,-33.990509033203125
1776314645487000000,402.623,-33.23344421386719
1776314645591000000,402.727,-33.96235275268555
1776314645697000000,402.833,-32.764408111572266
1776314645799000000,402.935,-32.876182556152344
1776314645899000000,403.035,-33.03892517089844
1776314646004000000,403.14,-32.01887130737305
1776314646105000000,403.241,-33.232330322265625
1776314646209000000,403.345,-33.02345657348633
1776314646315000000,403.451,-32.102291107177734
1776314646419000000,403.555,-14.536587715148926
1776314646524000000,403.66,-16.603548049926758
1776314646629000000,403.765,-19.10116958618164
1776314646731000000,403.867,-20.768451690673828
1776314646837000000,403.973,-23.822946548461914
1776314646937000000,404.073,-21.36563491821289
1776314647039000000,404.175,-22.105680465698242
1776314647140000000,404.276,-10.789600372314453
1776314647246000000,404.3820002441406,-15.886611938476562
1776314647349000000,404.485,-19.4652042388916
1776314647454000000,404.59000024414064,-23.284940719604492
1776314647555000000,404.691,-26.167509078979492
1776314647657000000,404.793,-27.979572296142578
1776314647762000000,404.89799975585936,-27.492643356323242
1776314647866000000,405.0019997558594,-26.927648544311523
1776314647966000000,405.10200024414064,-28.296627044677734
1776314648069000000,405.205,-30.268077850341797
1776314648174000000,405.3100002441406,-31.51671600341797
1776314648278000000,405.41400024414065,-32.14303970336914
1776314648382000000,405.51800024414064,-30.97138214111328
1776314648486000000,405.6220002441406,-32.10097885131836
1776314648588000000,405.724,-33.363643646240234
1776314648689000000,405.825,-31.528118133544922
1776314648793000000,405.929,-33.57783126831055
1776314648894000000,406.03000024414064,-34.61899185180664
1776314648996000000,406.132,-32.355125427246094
1776314649099000000,406.235,-32.96270751953125
1776314649205000000,406.341,-33.59025573730469
1776314649316000000,406.452,-32.88475799560547
1776314649416000000,406.552,-33.80574035644531
1776314649520000000,406.656,-13.772027015686035
1776314649624000000,406.76,-18.754419326782227
1776314649730000000,406.8659997558594,-23.129125595092773
1776314649833000000,406.969,-26.400388717651367
1776314649938000000,407.07399975585935,-28.843446731567383
1776314650039000000,407.175,-30.41313934326172
1776314650144000000,407.28,-32.01231384277344
1776314650250000000,407.38599975585936,-32.939369201660156
1776314650355000000,407.491,-33.84846878051758
1776314650456000000,407.592,-34.780731201171875
1776314650558000000,407.6940002441406,-31.801639556884766
1776314650663000000,407.799,-31.074121475219727
1776314650767000000,407.903,-30.66561508178711
1776314650872000000,408.008,-32.53108215332031
1776314650975000000,408.111,-32.4358024597168
1776314651078000000,408.2140002441406,-32.67823791503906
1776314651183000000,408.319,-32.44279479980469
1776314651287000000,408.423,-33.3667106628418
1776314651389000000,408.525,-34.839088439941406
1776314651495000000,408.631,-31.34187126159668
1776314651600000000,408.736,-32.74764633178711
1776314651703000000,408.839,-32.437416076660156
1776314651807000000,408.943,-26.431489944458008
1776314651906000000,409.04199975585936,-24.843883514404297
1776314652009000000,409.145,-18.55895233154297
1776314652111000000,409.247,-22.13848114013672
1776314652216000000,409.352,-25.845937728881836
1776314652321000000,409.457,-27.961050033569336
1776314652423000000,409.559,-30.111370086669922
1776314652528000000,409.664,-30.45389747619629
1776314652634000000,409.7699997558594,-29.76111602783203
1776314652737000000,409.873,-31.972675323486328
1776314652839000000,409.975,-32.49692916870117
1776314652942000000,410.07800024414064,-31.872373580932617
1776314653048000000,410.184,-31.032268524169922
1776314653151000000,410.287,-32.445674896240234
1776314653254000000,410.39000024414065,-30.568408966064453
1776314653356000000,410.492,-8.49659538269043
1776314653459000000,410.595,-11.572505950927734
1776314653564000000,410.7,-13.714550971984863
1776314653668000000,410.804,-17.624990463256836
1776314653771000000,410.907,-20.899349212646484
1776314653874000000,411.0099997558594,-15.879472732543945
1776314653979000000,411.115,-17.415416717529297
1776314654084000000,411.22,-21.263633728027344
1776314654188000000,411.324,-24.744794845581055
1776314654293000000,411.429,-25.484699249267578
1776314654398000000,411.5340002441406,-13.26606273651123
1776314654502000000,411.63800024414064,-16.049707412719727
1776314654605000000,411.741,-20.625234603881836
1776314654708000000,411.844,-23.950815200805664
1776314654813000000,411.949,-25.05332374572754
1776314654919000000,412.055,-22.49013328552246
1776314655022000000,412.1580002441406,-23.040523529052734
1776314655125000000,412.261,-26.27824592590332
1776314655227000000,412.363,-28.503938674926758
1776314655329000000,412.465,-23.651784896850586
1776314655434000000,412.5699997558594,-27.23077392578125
1776314655539000000,412.675,-29.255468368530273
1776314655644000000,412.78,-26.815359115600586
1776314655748000000,412.884,-12.62490177154541
1776314655852000000,412.988,-16.608808517456055
1776314655956000000,413.092,-18.114992141723633
1776314656057000000,413.193,-21.05546760559082
1776314656160000000,413.296,-20.65564727783203
1776314656266000000,413.4019997558594,-22.333724975585938
1776314656369000000,413.505,-20.538665771484375
1776314656473000000,413.609,-18.748638153076172
1776314656576000000,413.712,-21.969703674316406
1776314656681000000,413.817,-24.743324279785156
1776314656786000000,413.92199975585936,-6.61254358291626
1776314656893000000,414.029,-6.454629898071289
1776314656994000000,414.1299997558594,-9.609302520751953
1776314657099000000,414.235,-13.18159294128418
1776314657203000000,414.339,-17.027320861816406
1776314657307000000,414.443,-20.372716903686523
1776314657413000000,414.549,-24.608816146850586
1776314657518000000,414.6540002441406,-27.486692428588867
1776314657623000000,414.759,-30.141368865966797
1776314657725000000,414.861,-30.43032455444336
1776314657830000000,414.9660002441406,-30.238279342651367
1776314657935000000,415.071,-7.098498344421387
1776314658039000000,415.175,-10.43971061706543
1776314658144000000,415.28,-7.734582424163818
1776314658250000000,415.38599975585936,-12.94894027709961
1776314658353000000,415.489,-7.467552185058594
1776314658458000000,415.5939997558594,-5.641044616699219
1776314658561000000,415.697,-9.004439353942871
1776314658666000000,415.80199975585936,-13.021655082702637
1776314658769000000,415.905,-17.935998916625977
1776314658873000000,416.009,-21.75051498413086
1776314658976000000,416.112,-25.486305236816406
1776314659081000000,416.217,-7.753685474395752
1776314659186000000,416.3219997558594,-12.621355056762695
1776314659290000000,416.4259997558594,-16.329004287719727
1776314659392000000,416.528,-14.195500373840332
1776314659494000000,416.6300002441406,-18.273794174194336
1776314659600000000,416.736,-22.641357421875
1776314659703000000,416.839,-26.055524826049805
1776314659807000000,416.943,-29.085519790649414
1776314659911000000,417.047,-30.546846389770508
1776314660017000000,417.153,-32.898704528808594
1776314660120000000,417.256,-34.1414794921875
1776314660223000000,417.359,-34.381710052490234
1776314660325000000,417.461,-35.462257385253906
1776314660430000000,417.56600024414064,-36.363319396972656
1776314660535000000,417.671,-36.799922943115234
1776314660640000000,417.776,-36.0497932434082
1776314660745000000,417.881,-35.95851135253906
1776314660848000000,417.984,-32.08353042602539
1776314660953000000,418.089,-33.0231819152832
1776314661059000000,418.195,-34.90462875366211
1776314661162000000,418.2979997558594,-36.61156463623047
1776314661273000000,418.409,-25.385499954223633
1776314661370000000,418.50599975585936,-14.84092903137207
1776314661474000000,418.60999975585935,-13.683232307434082
1776314661576000000,418.712,-18.65277099609375
1776314661680000000,418.816,-22.37274169921875
1776314661785000000,418.921,-14.160656929016113
1776314661887000000,419.023,-9.237095832824707
1776314661992000000,419.128,-13.113679885864258
1776314662095000000,419.231,-17.182811737060547
1776314662198000000,419.3340002441406,-21.650882720947266
1776314662303000000,419.439,-24.75956153869629
1776314662407000000,419.543,-27.23834991455078
1776314662510000000,419.6460002441406,-27.41667366027832
1776314662613000000,419.749,-20.930295944213867
1776314662718000000,419.85400024414065,-23.71471405029297
1776314662821000000,419.957,-14.75666618347168
1776314662924000000,420.06,-13.238093376159668
1776314663026000000,420.16199975585937,-15.282923698425293
1776314663129000000,420.265,-17.874849319458008
1776314663234000000,420.3699997558594,-20.210487365722656
1776314663338000000,420.4739997558594,-21.818279266357422
1776314663441000000,420.577,-16.181859970092773
1776314663544000000,420.68,-12.589874267578125
1776314663649000000,420.785,-13.319965362548828
1776314663754000000,420.8899997558594,-15.352952003479004
1776314663859000000,420.995,-18.3757381439209
1776314663962000000,421.09799975585935,-19.099903106689453
1776314664063000000,421.199,-16.178665161132812
1776314664164000000,421.3,-18.69269371032715
1776314664270000000,421.4060002441406,-21.80921745300293
1776314664375000000,421.511,-24.49127960205078
1776314664477000000,421.613,-24.964641571044922
1776314664582000000,421.7180002441406,-27.325664520263672
1776314664688000000,421.824,-28.722314834594727
1776314664791000000,421.927,-30.523488998413086
1776314664896000000,422.032,-31.21785545349121
1776314664999000000,422.135,-30.349679946899414
1776314665099000000,422.235,-33.11248779296875
1776314665204000000,422.34,-34.63334274291992
1776314665308000000,422.444,-33.52604675292969
1776314665410000000,422.5459997558594,-32.23531723022461
1776314665511000000,422.647,-22.70582389831543
1776314665613000000,422.749,-25.374528884887695
1776314665718000000,422.85400024414065,-28.355592727661133
1776314665822000000,422.95800024414064,-30.754039764404297
1776314665927000000,423.063,-33.01852035522461
1776314666030000000,423.1660002441406,-29.30878257751465
1776314666135000000,423.271,-31.583316802978516
1776314666239000000,423.375,-20.65192413330078
1776314666342000000,423.4780002441406,-11.441137313842773
1776314666446000000,423.5820002441406,-15.288751602172852
1776314666550000000,423.68600024414064,-20.29816246032715
1776314666655000000,423.791,-22.78095245361328
1776314666759000000,423.895,-14.650982856750488
1776314666862000000,423.9980002441406,-16.108827590942383
1776314666964000000,424.1,-19.09847068786621
1776314667069000000,424.205,-15.811502456665039
1776314667173000000,424.309,-18.956905364990234
1776314667276000000,424.412,-22.324939727783203
1776314667382000000,424.51800024414064,-24.557573318481445
1776314667487000000,424.623,-27.860599517822266
1776314667590000000,424.7260002441406,-21.010465621948242
1776314667693000000,424.829,-20.229991912841797
1776314667796000000,424.932,-12.782809257507324
1776314667899000000,425.035,-16.253902435302734
1776314667999000000,425.135,-18.754486083984375
1776314668101000000,425.237,-17.0751953125
1776314668206000000,425.34200024414065,-21.4017391204834
1776314668310000000,425.44600024414063,-10.666563987731934
1776314668413000000,425.549,-13.610306739807129
1776314668519000000,425.655,-15.757218360900879
1776314668624000000,425.76,-18.050521850585938
1776314668730000000,425.8659997558594,-20.119272232055664
1776314668830000000,425.9660002441406,-23.151077270507812
1776314668932000000,426.068,-26.577880859375
1776314669034000000,426.16999975585935,-28.723695755004883
1776314669140000000,426.276,-31.340534210205078
1776314669245000000,426.381,-31.937509536743164
1776314669346000000,426.48199975585936,-33.36152648925781
1776314669451000000,426.587,-31.253803253173828
1776314669556000000,426.692,-33.61299133300781
1776314669661000000,426.797,-33.327457427978516
1776314669764000000,426.9,-26.883926391601562
1776314669866000000,427.0019997558594,-29.19679069519043
1776314669971000000,427.107,-28.96257781982422
1776314670074000000,427.20999975585937,-30.427732467651367
1776314670178000000,427.31399975585936,-32.529605865478516
1776314670283000000,427.419,-29.470924377441406
1776314670388000000,427.524,-31.698843002319336
1776314670491000000,427.627,-33.34987258911133
1776314670595000000,427.731,-32.403011322021484
1776314670696000000,427.832,-33.84159851074219
1776314670799000000,427.935,-34.86118698120117
1776314670905000000,428.041,-31.642318725585938
1776314671008000000,428.144,-32.836631774902344
1776314671111000000,428.247,-34.41542053222656
1776314671213000000,428.349,-30.478858947753906
1776314671318000000,428.4540002441406,-30.650653839111328
1776314671422000000,428.5580002441406,-33.538063049316406
1776314671525000000,428.661,-31.98520278930664
1776314671628000000,428.764,-33.9797477722168
1776314671735000000,428.871,-33.892330169677734
1776314671839000000,428.975,-23.381786346435547
1776314671944000000,429.08,-21.236595153808594
1776314672047000000,429.183,-17.10134506225586
1776314672148000000,429.284,-8.454889297485352
1776314672248000000,429.384,-13.746772766113281
1776314672351000000,429.487,-17.774538040161133
1776314672454000000,429.59000024414064,-22.472185134887695
1776314672559000000,429.695,-25.729957580566406
1776314672663000000,429.799,-29.37220573425293
1776314672765000000,429.901,-31.331478118896484
1776314672871000000,430.007,-33.41963195800781
1776314672976000000,430.112,-34.66337966918945
1776314673080000000,430.216,-33.06611633300781
1776314673181000000,430.317,-34.22296905517578
1776314673285000000,430.421,-28.80147933959961
1776314673390000000,430.5260002441406,-31.73232650756836
1776314673493000000,430.629,-33.83226776123047
1776314673597000000,430.733,-33.39760971069336
1776314673700000000,430.836,-31.64386749267578
1776314673800000000,430.936,-32.810829162597656
1776314673905000000,431.041,-34.614810943603516
1776314674010000000,431.14599975585935,-34.20466232299805
1776314674114000000,431.2499997558594,-34.225406646728516
1776314674216000000,431.352,-35.95384979248047
1776314674318000000,431.4540002441406,-34.99810028076172
1776314674423000000,431.559,-32.402896881103516
1776314674528000000,431.664,-34.35747146606445
1776314674631000000,431.767,-30.800029754638672
1776314674735000000,431.871,-32.17283248901367
1776314674835000000,431.971,-30.260496139526367
1776314674937000000,432.073,-30.27943229675293
1776314675042000000,432.1779997558594,-31.26664161682129
1776314675145000000,432.281,-27.905813217163086
1776314675249000000,432.385,-29.481475830078125
1776314675351000000,432.487,-31.037553787231445
1776314675456000000,432.592,-33.098262786865234
1776314675561000000,432.697,-35.00843048095703
1776314675666000000,432.80199975585936,-35.94784927368164
1776314675769000000,432.905,-36.05253982543945
1776314675869000000,433.005,-31.78156852722168
1776314675974000000,433.1100002441406,-32.90714645385742
1776314676079000000,433.215,-32.92997360229492
1776314676184000000,433.32,-33.82014083862305
1776314676287000000,433.423,-31.825958251953125
1776314676393000000,433.529,-34.11574935913086
1776314676496000000,433.632,-30.49931526184082
1776314676600000000,433.736,-31.317886352539062
1776314676702000000,433.83800024414063,-31.792509078979492
1776314676807000000,433.943,-34.00022888183594
1776314676909000000,434.045,-35.480323791503906
1776314677013000000,434.149,-32.3913459777832
1776314677116000000,434.252,-33.606483459472656
1776314677218000000,434.3539997558594,-34.2486457824707
1776314677320000000,434.456,-34.09005355834961
1776314677423000000,434.559,-31.60174560546875
1776314677526000000,434.66200024414064,-33.179344177246094
1776314677630000000,434.7660002441406,-34.612144470214844
1776314677733000000,434.869,-33.25016403198242
1776314677836000000,434.972,-34.25189971923828
1776314677936000000,435.072,-33.58810806274414
1776314678041000000,435.177,-34.10370635986328
1776314678144000000,435.28,-34.9640998840332
1776314678247000000,435.383,-29.62584686279297
1776314678352000000,435.488,-27.976274490356445
1776314678457000000,435.593,-30.735286712646484
1776314678558000000,435.6940002441406,-32.35892868041992
1776314678661000000,435.797,-34.22734451293945
1776314678764000000,435.9,-33.172935485839844
1776314678867000000,436.003,-27.878284454345703
1776314678970000000,436.1059997558594,-29.884946823120117
1776314679075000000,436.211,-28.300899505615234
1776314679180000000,436.316,-30.05401039123535
1776314679284000000,436.42,-32.543785095214844
1776314679387000000,436.523,-33.56684875488281
1776314679491000000,436.627,-34.50356674194336
1776314679596000000,436.732,-33.81983184814453
1776314679701000000,436.837,-31.247880935668945
1776314679804000000,436.94,-32.52628707885742
1776314679909000000,437.045,-33.6671142578125
1776314680010000000,437.14599975585935,-33.912269592285156
1776314680115000000,437.251,-35.23368453979492
1776314680220000000,437.356,-33.060157775878906
1776314680322000000,437.45799975585936,-34.38819122314453
1776314680427000000,437.563,-34.21346664428711
1776314680531000000,437.667,-35.160919189453125
1776314680635000000,437.771,-29.346952438354492
1776314680740000000,437.876,-31.25375747680664
1776314680846000000,437.98200024414064,-33.13322830200195
1776314680948000000,438.084,-34.54829406738281
1776314681050000000,438.18599975585937,-34.23806381225586
1776314681154000000,438.28999975585936,-35.50232696533203
1776314681255000000,438.391,-33.68666458129883
1776314681360000000,438.496,-34.858219146728516
1776314681465000000,438.601,-31.758787155151367
1776314681569000000,438.705,-31.967100143432617
1776314681672000000,438.808,-33.39737319946289
1776314681777000000,438.913,-34.341026306152344
1776314681881000000,439.017,-33.0084114074707
1776314681986000000,439.12199975585935,-34.47193908691406
1776314682087000000,439.223,-33.54694747924805
1776314682190000000,439.32600024414063,-34.36330795288086
1776314682290000000,439.4259997558594,-31.412933349609375
1776314682396000000,439.532,-33.13709259033203
1776314682499000000,439.635,-32.99675369262695
1776314682603000000,439.739,-35.02695846557617
1776314682706000000,439.8419997558594,-35.98375701904297
1776314682811000000,439.947,-31.059965133666992
1776314682917000000,440.053,-33.810890197753906
1776314683021000000,440.157,-35.07426071166992
1776314683123000000,440.259,-33.71714401245117
1776314683224000000,440.36,-35.080631256103516
1776314683325000000,440.461,-35.15414810180664
1776314683430000000,440.56600024414064,-33.75675964355469
1776314683533000000,440.669,-34.04522705078125
1776314683637000000,440.773,-34.20550537109375
1776314683739000000,440.875,-35.255558013916016
1776314683844000000,440.98,-37.61918258666992
1776314683949000000,441.085,-34.54670333862305
1776314684053000000,441.189,-31.448640823364258
1776314684155000000,441.291,-32.730674743652344
1776314684256000000,441.392,-34.79349136352539
1776314684356000000,441.492,-36.2689323425293
1776314684461000000,441.597,-37.532196044921875
1776314684563000000,441.699,-34.082916259765625
1776314684667000000,441.803,-33.118003845214844
1776314684770000000,441.9059997558594,-32.7037353515625
1776314684873000000,442.009,-34.00313186645508
1776314684978000000,442.11399975585937,-32.014122009277344
1776314685083000000,442.219,-33.5879020690918
1776314685184000000,442.32,-33.32621765136719
1776314685289000000,442.425,-32.803646087646484
1776314685392000000,442.528,-33.880531311035156
1776314685494000000,442.6300002441406,-30.980661392211914
1776314685599000000,442.735,-32.96177673339844
1776314685701000000,442.837,-34.89470672607422
1776314685804000000,442.94,-35.40663528442383
1776314685907000000,443.043,-36.681556701660156
1776314686012000000,443.148,-30.531545639038086
1776314686118000000,443.2540002441406,-32.83656311035156
1776314686220000000,443.356,-32.32869338989258
1776314686324000000,443.46,-33.90711212158203
1776314686426000000,443.56199975585935,-30.64124870300293
1776314686526000000,443.66200024414064,-32.20379638671875
1776314686632000000,443.768,-33.94036865234375
1776314686735000000,443.871,-35.077388763427734
1776314686838000000,443.9740002441406,-36.69670104980469
1776314686943000000,444.079,-32.5775032043457
1776314687043000000,444.179,-32.14299774169922
1776314687148000000,444.284,-30.32952308654785
1776314687251000000,444.387,-32.424224853515625
1776314687355000000,444.491,-34.456459045410156
1776314687460000000,444.596,-35.3860969543457
1776314687566000000,444.7020002441406,-36.040374755859375
1776314687669000000,444.805,-34.91330337524414
1776314687772000000,444.908,-24.27540397644043
1776314687875000000,445.011,-21.070518493652344
1776314687981000000,445.117,-24.904184341430664
1776314688086000000,445.22200024414065,-27.459247589111328
1776314688192000000,445.328,-30.463476181030273
1776314688294000000,445.4300002441406,-32.844947814941406
1776314688399000000,445.535,-34.92018127441406
1776314688503000000,445.639,-36.24899673461914
1776314688606000000,445.7420002441406,-30.553098678588867
1776314688709000000,445.845,-32.384010314941406
1776314688814000000,445.9500002441406,-33.54064178466797
1776314688919000000,446.055,-31.045318603515625
1776314689023000000,446.159,-31.78330421447754
1776314689126000000,446.2620002441406,-33.610347747802734
1776314689228000000,446.364,-35.44173049926758
1776314689333000000,446.469,-36.37189483642578
1776314689436000000,446.572,-36.06403350830078
1776314689540000000,446.676,-34.54362487792969
1776314689645000000,446.781,-35.8304328918457
1776314689750000000,446.88600024414063,-36.18904113769531
1776314689853000000,446.989,-35.114234924316406
1776314689957000000,447.093,-34.47560501098633
1776314690059000000,447.195,-32.4679069519043
1776314690164000000,447.3,-34.96738052368164
1776314690269000000,447.405,-36.636775970458984
1776314690371000000,447.507,-37.78969955444336
1776314690474000000,447.60999975585935,-34.25556182861328
1776314690577000000,447.713,-33.86022186279297
1776314690677000000,447.813,-35.274288177490234
1776314690783000000,447.919,-33.717872619628906
1776314690886000000,448.0220002441406,-35.24786376953125
1776314690991000000,448.127,-35.21971130371094
1776314691093000000,448.229,-36.71896743774414
1776314691193000000,448.329,-34.54393768310547
1776314691296000000,448.432,-32.441890716552734
1776314691402000000,448.5379997558594,-34.27626419067383
1776314691505000000,448.641,-34.20182800292969
1776314691609000000,448.745,-33.81133270263672
1776314691712000000,448.848,-35.14860153198242
1776314691817000000,448.953,-36.93390655517578
1776314691921000000,449.057,-34.630706787109375
1776314692026000000,449.16199975585937,-34.990718841552734
1776314692129000000,449.265,-35.16035079956055
1776314692231000000,449.367,-36.3299446105957
1776314692336000000,449.472,-35.28660202026367
1776314692439000000,449.575,-33.89080810546875
1776314692543000000,449.679,-34.63188171386719
1776314692648000000,449.784,-35.205223083496094
1776314692753000000,449.889,-35.25104904174805
1776314692857000000,449.993,-31.961671829223633
1776314692960000000,450.096,-34.22257614135742
1776314693062000000,450.19800024414064,-33.1522216796875
1776314693167000000,450.303,-35.33235168457031
1776314693272000000,450.408,-36.340755462646484
1776314693374000000,450.5100002441406,-36.26428985595703
1776314693477000000,450.613,-33.22854995727539
1776314693579000000,450.715,-33.27554702758789
1776314693680000000,450.816,-33.98741149902344
1776314693786000000,450.92199975585936,-32.913265228271484
1776314693891000000,451.027,-28.880460739135742
1776314693994000000,451.1299997558594,-30.150707244873047
1776314694097000000,451.233,-32.36078643798828
1776314694201000000,451.337,-34.364784240722656
1776314694306000000,451.4419997558594,-36.35834884643555
1776314694408000000,451.544,-35.30876541137695
1776314694512000000,451.648,-34.83912658691406
1776314694615000000,451.751,-30.692262649536133
1776314694720000000,451.856,-29.257579803466797
1776314694825000000,451.961,-31.99299430847168
1776314694929000000,452.065,-32.64186096191406
1776314695032000000,452.168,-33.00743865966797
1776314695137000000,452.273,-35.08430480957031
1776314695238000000,452.37400024414063,-35.935333251953125
1776314695343000000,452.479,-29.832569122314453
1776314695448000000,452.584,-28.51030921936035
1776314695553000000,452.689,-31.981351852416992
1776314695658000000,452.7939997558594,-34.23395919799805
1776314695763000000,452.899,-34.35947799682617
1776314695866000000,453.0019997558594,-32.236488342285156
1776314695971000000,453.107,-32.5249137878418
1776314696077000000,453.213,-32.26534652709961
1776314696181000000,453.317,-33.897987365722656
1776314696282000000,453.4179997558594,-32.97909927368164
1776314696388000000,453.524,-35.01163864135742
1776314696493000000,453.629,-27.010364532470703
1776314696598000000,453.73400024414065,-28.282316207885742
1776314696703000000,453.839,-22.818464279174805
1776314696808000000,453.944,-26.425363540649414
1776314696911000000,454.047,-29.261764526367188
1776314697015000000,454.151,-31.94143295288086
1776314697117000000,454.253,-33.54784393310547
1776314697217000000,454.353,-34.18627166748047
1776314697318000000,454.4540002441406,-35.93874740600586
1776314697423000000,454.559,-29.90871238708496
1776314697529000000,454.665,-32.229827880859375
1776314697633000000,454.769,-33.731597900390625
1776314697735000000,454.871,-33.8773307800293
1776314697840000000,454.976,-35.064334869384766
1776314697946000000,455.0819997558594,-7.521153926849365
1776314698050000000,455.18599975585937,-9.056354522705078
1776314698151000000,455.287,-10.862360954284668
1776314698257000000,455.393,-15.487351417541504
1776314698362000000,455.4979997558594,-19.44456672668457
1776314698467000000,455.603,-24.035980224609375
1776314698569000000,455.705,-27.29172134399414
1776314698675000000,455.811,-30.901071548461914
1776314698780000000,455.916,-32.63921356201172
1776314698884000000,456.02,-35.29845428466797
1776314698986000000,456.12199975585935,-35.63533401489258
1776314699091000000,456.227,-29.25864601135254
1776314699196000000,456.332,-25.706253051757812
1776314699301000000,456.437,-26.07417106628418
1776314699406000000,456.54200024414064,-24.689119338989258
1776314699511000000,456.647,-28.23224449157715
1776314699614000000,456.7500002441406,-30.70779800415039
1776314699719000000,456.855,-32.65987777709961
1776314699820000000,456.956,-29.12179183959961
1776314699925000000,457.061,-33.51359558105469
1776314700030000000,457.1660002441406,-24.215255737304688
1776314700135000000,457.271,-26.915912628173828
1776314700238000000,457.37400024414063,-29.898273468017578
1776314700343000000,457.479,-32.568809509277344
1776314700448000000,457.584,-34.435428619384766
1776314700554000000,457.6899997558594,-30.12641143798828
1776314700659000000,457.795,-32.3858642578125
1776314700764000000,457.9,-34.792232513427734
1776314700869000000,458.005,-30.281496047973633
1776314700972000000,458.108,-28.276744842529297
1776314701077000000,458.213,-30.072599411010742
1776314701182000000,458.31800024414065,-30.817060470581055
1776314701286000000,458.42200024414063,-32.263484954833984
1776314701388000000,458.524,-34.00263977050781
1776314701490000000,458.62599975585937,-31.47645378112793
1776314701591000000,458.727,-33.01443862915039
1776314701696000000,458.832,-33.86394119262695
1776314701799000000,458.935,-35.108306884765625
1776314701903000000,459.039,-30.00537872314453
1776314702006000000,459.1420002441406,-31.376548767089844
1776314702108000000,459.244,-31.379419326782227
1776314702213000000,459.349,-33.16132736206055
1776314702316000000,459.452,-31.24247169494629
1776314702420000000,459.556,-32.0356330871582
1776314702521000000,459.657,-29.78558349609375
1776314702624000000,459.76,-31.99933433532715
1776314702725000000,459.861,-31.786720275878906
1776314702830000000,459.9660002441406,-32.99182891845703
1776314702933000000,460.069,-33.97322082519531
1776314703037000000,460.173,-34.10285568237305
1776314703139000000,460.275,-27.609100341796875
1776314703244000000,460.38,-29.417367935180664
1776314703350000000,460.4860002441406,-31.506521224975586
1776314703455000000,460.591,-26.66004753112793
1776314703555000000,460.691,-26.145538330078125
1776314703660000000,460.796,-28.61228370666504
1776314703762000000,460.89799975585936,-20.317060470581055
1776314703867000000,461.003,-23.910757064819336
1776314703970000000,461.1059997558594,-27.965503692626953
1776314704075000000,461.211,-30.6622371673584
1776314704181000000,461.317,-29.454437255859375
1776314704283000000,461.419,-32.015899658203125
1776314704388000000,461.524,-33.5699348449707
1776314704491000000,461.627,-34.23470687866211
1776314704592000000,461.728,-33.98320388793945
1776314704697000000,461.833,-35.36833572387695
1776314704800000000,461.936,-24.174379348754883
1776314704904000000,462.04,-27.875965118408203
1776314705007000000,462.143,-18.28506088256836
1776314705109000000,462.245,-21.086986541748047
1776314705214000000,462.35000024414063,-20.496000289916992
1776314705319000000,462.455,-24.314022064208984
1776314705424000000,462.56,-27.12262535095215
1776314705529000000,462.665,-30.593822479248047
