time,seconds_elapsed,dBFS (Original),valor_normalizado (0-100)
1776315028506000000,785.6419997558594,-32.57205581665039,43.8232
1776315028607000000,785.743,-34.379703521728516,40.4380
1776315028723000000,785.859,-21.17071533203125,65.1745
1776315028840000000,785.976,-21.239200592041016,65.0463
1776315028957000000,786.093,-24.691513061523438,58.5811
1776315029074000000,786.2099997558594,-27.338285446166992,53.6245
1776315029190000000,786.3260002441406,-16.829500198364258,73.3043
1776315029290000000,786.4259997558594,-16.35297203063965,74.1967
1776315029390000000,786.5260002441406,-14.744112968444824,77.2096
1776315029507000000,786.643,-16.05872917175293,74.7477
1776315029623000000,786.759,-12.915888786315918,80.6333
1776315029740000000,786.876,-16.97983741760254,73.0228
1776315029840000000,786.976,-16.469371795654297,73.9787
1776315029957000000,787.093,-14.374836921691895,77.9012
1776315030073000000,787.209,-17.339784622192383,72.3487
1776315030190000000,787.3260002441406,-20.938934326171875,65.6086
1776315030290000000,787.4259997558594,-14.569353103637695,77.5369
1776315030407000000,787.543,-17.914411544799805,71.2726
1776315030523000000,787.659,-21.143550872802734,65.2254
1776315030624000000,787.76,-23.70591926574707,60.4268
1776315030723000000,787.859,-21.302396774291992,64.9279
1776315030824000000,787.96,-16.133092880249023,74.6085
1776315030940000000,788.076,-17.631853103637695,71.8017
1776315031040000000,788.176,-20.958515167236328,65.5719
1776315031157000000,788.293,-17.330142974853516,72.3668
1776315031257000000,788.393,-20.342267990112305,66.7259
1776315031374000000,788.5100002441407,-22.799654006958008,62.1240
1776315031474000000,788.6099997558593,-24.75653076171875,58.4593
1776315031591000000,788.727,-24.042888641357422,59.7958
1776315031707000000,788.843,-27.253822326660156,53.7826
1776315031824000000,788.96,-28.797616958618164,50.8916
1776315031924000000,789.06,-27.591543197631836,53.1502
1776315032041000000,789.177,-30.24032211303711,48.1898
1776315032141000000,789.277,-32.15040588378906,44.6128
1776315032241000000,789.377,-33.87256622314453,41.3877
1776315032341000000,789.477,-35.180084228515625,38.9391
1776315032458000000,789.5939997558594,-17.364028930664062,72.3033
1776315032558000000,789.6940002441406,-19.246360778808594,68.7783
1776315032658000000,789.7939997558594,-19.747026443481445,67.8407
1776315032774000000,789.9100002441406,-21.812990188598633,63.9717
1776315032875000000,790.011,-16.47258758544922,73.9727
1776315032991000000,790.127,-19.75322723388672,67.8290
1776315033091000000,790.227,-22.862993240356445,62.0054
1776315033191000000,790.327,-26.055635452270508,56.0265
1776315033308000000,790.444,-29.21327781677246,50.1132
1776315033408000000,790.544,-31.318893432617188,46.1700
1776315033525000000,790.661,-24.548934936523438,58.8481
1776315033625000000,790.761,-23.667152404785156,60.4994
1776315033741000000,790.877,-26.158405303955078,55.8340
1776315033858000000,790.9939997558594,-17.771093368530273,71.5410
1776315033975000000,791.111,-22.463884353637695,62.7528
1776315034092000000,791.228,-26.77154541015625,54.6858
1776315034208000000,791.344,-30.27901268005371,48.1174
1776315034325000000,791.461,-28.90398406982422,50.6924
1776315034442000000,791.5779997558594,-29.824661254882812,48.9682
1776315034542000000,791.6780002441407,-27.73109245300293,52.8889
1776315034642000000,791.7779997558594,-30.345857620239258,47.9922
1776315034759000000,791.895,-32.257080078125,44.4130
1776315034858000000,791.9939997558594,-34.18179702758789,40.8086
1776315034958000000,792.0940002441406,-26.682676315307617,54.8522
1776315035075000000,792.211,-29.42412567138672,49.7183
1776315035192000000,792.328,-31.6529483795166,45.5444
1776315035292000000,792.428,-32.950801849365234,43.1139
1776315035409000000,792.545,-32.623538970947266,43.7268
1776315035525000000,792.661,-34.891700744628906,39.4792
1776315035642000000,792.7779997558594,-31.205036163330078,46.3832
1776315035742000000,792.8780002441406,-31.789623260498047,45.2884
1776315035842000000,792.9779997558594,-32.89875793457031,43.2114
1776315035942000000,793.0780002441406,-33.51237106323242,42.0622
1776315036059000000,793.195,-31.56270408630371,45.7134
1776315036176000000,793.312,-33.27383804321289,42.5089
1776315036292000000,793.428,-32.24129104614258,44.4426
1776315036409000000,793.545,-30.266883850097656,48.1401
1776315036509000000,793.645,-29.19182014465332,50.1534
1776315036625000000,793.761,-29.697202682495117,49.2069
1776315036742000000,793.8780002441406,-25.880537033081055,56.3544
1776315036859000000,793.995,-28.209482192993164,51.9930
1776315036976000000,794.112,-28.112756729125977,52.1741
1776315037076000000,794.212,-27.96665382385254,52.4477
1776315037192000000,794.328,-29.727075576782227,49.1510
1776315037309000000,794.445,-32.180423736572266,44.5566
1776315037409000000,794.545,-33.047847747802734,42.9322
1776315037526000000,794.6620002441406,-30.40740966796875,47.8769
1776315037626000000,794.7619997558594,-26.463953018188477,55.2618
1776315037742000000,794.8780002441406,-29.615877151489258,49.3592
1776315037842000000,794.9779997558594,-30.879470825195312,46.9929
1776315037959000000,795.095,-32.8204231262207,43.3581
1776315038059000000,795.195,-31.530773162841797,45.7732
1776315038176000000,795.312,-31.623756408691406,45.5991
1776315038292000000,795.428,-33.34077835083008,42.3836
1776315038409000000,795.545,-29.394819259643555,49.7732
1776315038526000000,795.6620002441406,-31.81397819519043,45.2428
1776315038643000000,795.779,-32.63297653198242,43.7091
1776315038743000000,795.879,-28.675024032592773,51.1212
1776315038860000000,795.996,-28.041873931884766,52.3069
1776315038976000000,796.112,-27.550256729125977,53.2275
1776315039093000000,796.229,-24.360097885131836,59.2017
1776315039210000000,796.3459997558593,-24.18269920349121,59.5340
1776315039326000000,796.4620002441407,-27.254261016845703,53.7818
1776315039443000000,796.579,-29.435863494873047,49.6963
1776315039560000000,796.696,-28.31648063659668,51.7926
1776315039676000000,796.812,-22.405168533325195,62.8627
1776315039777000000,796.913,-18.956708908081055,69.3207
1776315039894000000,797.0300002441406,-18.02620506286621,71.0632
1776315039994000000,797.1299997558593,-20.957801818847656,65.5732
1776315040094000000,797.2300002441406,-24.183963775634766,59.5316
1776315040210000000,797.3459997558593,-27.23739242553711,53.8134
1776315040327000000,797.463,-29.077987670898438,50.3665
1776315040444000000,797.58,-30.99549674987793,46.7756
1776315040544000000,797.68,-25.654834747314453,56.7771
1776315040644000000,797.78,-21.480541229248047,64.5943
1776315040761000000,797.897,-21.57122039794922,64.4245
1776315040861000000,797.997,-23.1154842376709,61.5325
1776315040978000000,798.1139997558594,-24.557817459106445,58.8315
1776315041094000000,798.2300002441406,-28.348651885986328,51.7324
1776315041211000000,798.347,-30.80002784729004,47.1417
1776315041328000000,798.464,-22.485511779785156,62.7123
1776315041444000000,798.58,-25.483388900756836,57.0981
1776315041561000000,798.697,-28.182479858398438,52.0435
1776315041678000000,798.8140002441406,-29.74264907836914,49.1218
1776315041795000000,798.931,-31.671937942504883,45.5088
1776315041895000000,799.031,-32.176631927490234,44.5637
1776315042012000000,799.148,-33.69997024536133,41.7109
1776315042129000000,799.265,-35.06593704223633,39.1529
1776315042245000000,799.381,-28.21454620361328,51.9835
1776315042362000000,799.4979997558594,-29.335142135620117,49.8850
1776315042479000000,799.615,-29.636701583862305,49.3202
1776315042595000000,799.731,-28.725963592529297,51.0258
1776315042712000000,799.848,-29.97532081604004,48.6861
1776315042829000000,799.965,-30.78760528564453,47.1649
1776315042929000000,800.065,-27.77924919128418,52.7987
1776315043029000000,800.165,-22.19213104248047,63.2617
1776315043146000000,800.2819997558594,-24.78764533996582,58.4011
1776315043262000000,800.3980002441406,-26.99486541748047,54.2676
1776315043362000000,800.4979997558594,-28.56102180480957,51.3347
1776315043463000000,800.599,-22.563804626464844,62.5657
1776315043563000000,800.699,-22.720653533935547,62.2719
1776315043679000000,800.815,-22.21661949157715,63.2158
1776315043796000000,800.932,-9.590442657470703,86.8609
1776315043896000000,801.032,-9.53920841217041,86.9569
1776315043997000000,801.133,-11.536925315856934,83.2157
1776315044097000000,801.233,-6.042870998382568,93.5045
1776315044213000000,801.349,-7.555086135864258,90.6725
1776315044313000000,801.449,-9.588200569152832,86.8651
1776315044430000000,801.5660002441406,-10.469450950622559,85.2148
1776315044547000000,801.683,-9.161894798278809,87.6635
1776315044663000000,801.799,-11.458072662353516,83.3634
1776315044780000000,801.916,-9.736763954162598,86.5869
1776315044880000000,802.016,-12.262206077575684,81.8575
1776315044981000000,802.117,-10.710208892822266,84.7639
1776315045098000000,802.2339997558594,-8.898616790771484,88.1565
1776315045215000000,802.351,-12.83267879486084,80.7892
1776315045331000000,802.467,-11.077916145324707,84.0753
1776315045448000000,802.584,-9.947705268859863,86.1919
1776315045565000000,802.701,-9.821624755859375,86.4280
1776315045681000000,802.817,-10.465147018432617,85.2229
1776315045798000000,802.9340002441406,-11.580644607543945,83.1339
1776315045898000000,803.0339997558593,-14.479568481445312,77.7050
1776315046015000000,803.151,-19.433086395263672,68.4286
1776315046131000000,803.267,-24.179353713989258,59.5402
1776315046248000000,803.384,-26.998987197875977,54.2599
1776315046365000000,803.501,-29.621416091918945,49.3488
1776315046465000000,803.601,-28.111188888549805,52.1771
1776315046581000000,803.717,-12.71999740600586,81.0002
1776315046682000000,803.8179997558593,-16.247079849243164,74.3950
1776315046798000000,803.9340002441406,-11.728093147277832,82.8577
1776315046898000000,804.0339997558593,-11.996624946594238,82.3549
1776315047015000000,804.151,-16.404834747314453,74.0996
1776315047132000000,804.268,-8.047928810119629,89.7496
1776315047232000000,804.368,-11.73801326751709,82.8392
1776315047349000000,804.485,-16.794816970825195,73.3693
1776315047465000000,804.601,-13.255364418029785,79.9976
1776315047582000000,804.7180002441406,-5.943556308746338,93.6905
1776315047698000000,804.8339997558594,-10.865962982177734,84.4723
1776315047799000000,804.935,-12.593663215637207,81.2368
1776315047899000000,805.035,-15.060196876525879,76.6177
1776315047999000000,805.135,-19.089813232421875,69.0714
1776315048099000000,805.235,-5.8366265296936035,93.8907
1776315048199000000,805.335,-9.293486595153809,87.4170
1776315048316000000,805.452,-6.643133640289307,92.3804
1776315048432000000,805.568,-6.506302356719971,92.6366
1776315048549000000,805.685,-10.78420352935791,84.6254
1776315048666000000,805.8019997558594,-8.08826732635498,89.6741
1776315048766000000,805.9020002441406,-10.313966751098633,85.5060
1776315048866000000,806.0019997558594,-13.063982963562012,80.3560
1776315048983000000,806.119,-10.047992706298828,86.0041
1776315049083000000,806.219,-13.840311050415039,78.9022
1776315049200000000,806.336,-8.276391983032227,89.3218
1776315049316000000,806.452,-10.904302597045898,84.4005
1776315049416000000,806.552,-15.224742889404297,76.3095
1776315049516000000,806.652,-13.594964981079102,79.3616
1776315049633000000,806.769,-15.78762435913086,75.2554
1776315049750000000,806.8860002441406,-18.806652069091797,69.6017
1776315049850000000,806.9859997558593,-22.201068878173828,63.2450
1776315049967000000,807.103,-23.68807029724121,60.4602
1776315050067000000,807.203,-26.149524688720703,55.8507
1776315050167000000,807.303,-27.737396240234375,52.8771
1776315050284000000,807.42,-30.277315139770508,48.1205
1776315050400000000,807.536,-33.86256408691406,41.4064
1776315050501000000,807.637,-37.61345291137695,34.3821
1776315050617000000,807.753,-39.984291076660156,29.9423
1776315050734000000,807.8700002441407,-42.099395751953125,25.9813
1776315050851000000,807.987,-43.05377960205078,24.1940
1776315050951000000,808.087,-38.19649887084961,33.2903
1776315051067000000,808.203,-36.57784652709961,36.3215
1776315051168000000,808.304,-39.346797943115234,31.1361
1776315051284000000,808.42,-39.103782653808594,31.5912
1776315051401000000,808.537,-22.599441528320312,62.4989
1776315051501000000,808.637,-25.608118057250977,56.8646
1776315051601000000,808.737,-20.96218490600586,65.5650
1776315051718000000,808.8540002441406,-24.27273178100586,59.3653
1776315051818000000,808.9539997558594,-14.325323104858398,77.9939
1776315051934000000,809.0700002441406,-17.836454391479492,71.4186
1776315052051000000,809.187,-15.204353332519531,76.3477
1776315052168000000,809.304,-18.470083236694336,70.2320
1776315052268000000,809.404,-22.374479293823242,62.9202
1776315052385000000,809.521,-20.743967056274414,65.9737
1776315052502000000,809.6380002441406,-26.0145263671875,56.1035
1776315052618000000,809.7539997558594,-29.769575119018555,49.0714
1776315052719000000,809.855,-24.01957130432129,59.8394
1776315052835000000,809.971,-20.8259334564209,65.8202
1776315052935000000,810.071,-18.590993881225586,70.0056
1776315053052000000,810.188,-21.805078506469727,63.9865
1776315053169000000,810.305,-19.189716339111328,68.8843
1776315053270000000,810.4060002441406,-20.786893844604492,65.8933
1776315053386000000,810.5219997558594,-22.654048919677734,62.3967
1776315053486000000,810.6220002441406,-6.400750160217285,92.8343
1776315053586000000,810.7219997558594,-10.89305591583252,84.4215
1776315053703000000,810.839,-14.325864791870117,77.9929
1776315053803000000,810.939,-12.599233627319336,81.2263
1776315053903000000,811.039,-12.42745304107666,81.5480
1776315054003000000,811.139,-15.463652610778809,75.8621
1776315054120000000,811.256,-20.13639259338379,67.1115
1776315054220000000,811.356,-23.838884353637695,60.1778
1776315054321000000,811.457,-26.18875503540039,55.7772
1776315054438000000,811.5740002441406,-29.983118057250977,48.6715
1776315054555000000,811.691,-29.075321197509766,50.3715
1776315054671000000,811.807,-29.779949188232422,49.0520
1776315054771000000,811.907,-29.528921127319336,49.5221
1776315054888000000,812.024,-26.821617126464844,54.5920
1776315055005000000,812.141,-29.486492156982422,49.6015
1776315055121000000,812.257,-26.108821868896484,55.9269
1776315055222000000,812.3580002441406,-27.67331886291504,52.9971
1776315055323000000,812.459,-27.756385803222656,52.8415
1776315055423000000,812.559,-28.27506446838379,51.8702
1776315055523000000,812.659,-30.416175842285156,47.8605
1776315055639000000,812.775,-27.31003189086914,53.6774
1776315055756000000,812.892,-25.65703010559082,56.7730
1776315055856000000,812.992,-24.18172264099121,59.5358
1776315055973000000,813.109,-25.19947052001953,57.6298
1776315056090000000,813.2259997558593,-27.5264835357666,53.2720
1776315056190000000,813.3260002441406,-28.506908416748047,51.4360
1776315056306000000,813.4419997558593,-29.584793090820312,49.4174
1776315056408000000,813.544,-31.100698471069336,46.5786
1776315056524000000,813.66,-29.24306869506836,50.0574
1776315056641000000,813.777,-27.69466209411621,52.9571
1776315056758000000,813.8940002441407,-26.567018508911133,55.0688
1776315056858000000,813.9939997558594,-20.918413162231445,65.6470
1776315056975000000,814.111,-23.04060935974121,61.6727
1776315057091000000,814.227,-18.204805374145508,70.7288
1776315057191000000,814.327,-20.35500717163086,66.7021
1776315057308000000,814.444,-23.036989212036133,61.6795
1776315057408000000,814.544,-24.168317794799805,59.5609
1776315057525000000,814.661,-25.411874771118164,57.2321
1776315057625000000,814.761,-24.50641441345215,58.9277
1776315057742000000,814.8780002441406,-25.349746704101562,57.3484
1776315057842000000,814.9779997558594,-25.178823471069336,57.6685
1776315057959000000,815.095,-25.240339279174805,57.5533
1776315058059000000,815.195,-23.810882568359375,60.2303
1776315058175000000,815.311,-17.204015731811523,72.6030
1776315058292000000,815.428,-19.47771453857422,68.3450
1776315058393000000,815.529,-22.981067657470703,61.7843
1776315058493000000,815.629,-22.112146377563477,63.4115
1776315058609000000,815.745,-26.71636390686035,54.7891
1776315058709000000,815.845,-29.707855224609375,49.1870
1776315058826000000,815.9619997558593,-13.264046669006348,79.9814
1776315058943000000,816.079,-14.971570014953613,76.7837
1776315059043000000,816.179,-17.969295501708984,71.1698
1776315059159000000,816.295,-16.652673721313477,73.6355
1776315059276000000,816.412,-16.972305297851562,73.0369
1776315059393000000,816.529,-14.283392906188965,78.0724
1776315059493000000,816.629,-16.24544334411621,74.3981
1776315059593000000,816.729,-18.810253143310547,69.5950
1776315059693000000,816.829,-20.82388687133789,65.8240
1776315059810000000,816.9459997558594,-22.44206428527832,62.7936
1776315059927000000,817.063,-24.4108943939209,59.1066
1776315060043000000,817.179,-25.552059173583984,56.9695
1776315060144000000,817.28,-28.460783004760742,51.5224
1776315060260000000,817.396,-32.1520881652832,44.6096
1776315060377000000,817.513,-34.29766845703125,40.5916
1776315060477000000,817.613,-35.36274719238281,38.5970
1776315060577000000,817.713,-36.590850830078125,36.2972
1776315060677000000,817.813,-37.0321044921875,35.4708
1776315060794000000,817.9299997558594,-37.4538688659668,34.6810
1776315060911000000,818.047,-35.29180145263672,38.7299
1776315061028000000,818.164,-18.76689910888672,69.6761
1776315061128000000,818.264,-17.645883560180664,71.7755
1776315061244000000,818.38,-20.398006439208984,66.6216
1776315061361000000,818.497,-18.09564971923828,70.9332
1776315061478000000,818.6140002441406,-21.86086654663086,63.8821
1776315061578000000,818.7139997558594,-15.773967742919922,75.2810
1776315061678000000,818.8140002441406,-15.268516540527344,76.2276
1776315061795000000,818.931,-15.61886215209961,75.5715
1776315061912000000,819.048,-16.945947647094727,73.0862
1776315062028000000,819.164,-14.654504776000977,77.3774
1776315062145000000,819.281,-14.311933517456055,78.0190
1776315062262000000,819.3980002441406,-16.904354095458984,73.1641
1776315062378000000,819.5139997558593,-18.102720260620117,70.9200
1776315062495000000,819.631,-18.22093391418457,70.6986
1776315062612000000,819.748,-18.698362350463867,69.8045
1776315062712000000,819.848,-20.513456344604492,66.4054
1776315062828000000,819.964,-22.67934799194336,62.3493
1776315062929000000,820.065,-22.98253059387207,61.7815
1776315063045000000,820.181,-23.35057830810547,61.0923
1776315063145000000,820.281,-20.81374740600586,65.8430
1776315063262000000,820.3980002441406,-20.901819229125977,65.6781
1776315063362000000,820.4979997558594,-21.815292358398438,63.9674
1776315063479000000,820.615,-24.140674591064453,59.6127
1776315063579000000,820.715,-27.415332794189453,53.4802
1776315063679000000,820.815,-30.791606903076172,47.1574
1776315063796000000,820.932,-10.958414077758789,84.2991
1776315063896000000,821.032,-13.947419166564941,78.7016
1776315063997000000,821.133,-10.126105308532715,85.8578
1776315064113000000,821.249,-9.73603343963623,86.5883
1776315064230000000,821.3660002441407,-10.949792861938477,84.3153
1776315064347000000,821.483,-9.851472854614258,86.3721
1776315064463000000,821.599,-11.10456657409668,84.0254
1776315064563000000,821.699,-12.240718841552734,81.8977
1776315064680000000,821.816,-15.117993354797363,76.5095
1776315064797000000,821.933,-9.014205932617188,87.9400
1776315064897000000,822.033,-10.230051040649414,85.6631
1776315065013000000,822.149,-11.420615196228027,83.4336
1776315065130000000,822.2659997558594,-14.614506721496582,77.4523
1776315065247000000,822.383,-17.85816192626953,71.3779
1776315065363000000,822.499,-9.073832511901855,87.8284
1776315065480000000,822.616,-11.721487998962402,82.8701
1776315065580000000,822.716,-14.678535461425781,77.3324
1776315065697000000,822.833,-15.0333890914917,76.6679
1776315065813000000,822.949,-16.581283569335938,73.7692
1776315065930000000,823.0659997558594,-18.519073486328125,70.1402
1776315066030000000,823.1660002441406,-7.15449333190918,91.4227
1776315066147000000,823.283,-9.036233901977539,87.8988
1776315066263000000,823.399,-14.130943298339844,78.3579
1776315066380000000,823.516,-18.889633178710938,69.4463
1776315066497000000,823.633,-22.926231384277344,61.8869
1776315066597000000,823.733,-25.73284912109375,56.6310
1776315066714000000,823.8499997558594,-29.162227630615234,50.2088
1776315066814000000,823.9500002441406,-21.73165512084961,64.1240
1776315066930000000,824.0659997558594,-10.706319808959961,84.7712
1776315067030000000,824.1660002441406,-13.72936725616455,79.1099
1776315067147000000,824.283,-9.460016250610352,87.1052
1776315067247000000,824.383,-6.280389308929443,93.0597
1776315067347000000,824.483,-8.59492301940918,88.7252
1776315067464000000,824.6,-8.68686294555664,88.5531
1776315067564000000,824.7,-11.072129249572754,84.0862
1776315067664000000,824.8,-13.4140625,79.7004
1776315067780000000,824.916,-15.128228187561035,76.4903
1776315067880000000,825.016,-18.526004791259766,70.1273
1776315067997000000,825.133,-14.294841766357422,78.0510
1776315068097000000,825.233,-18.30536651611328,70.5405
1776315068214000000,825.3500002441406,-8.711786270141602,88.5064
1776315068314000000,825.4499997558594,-11.501331329345703,83.2824
1776315068431000000,825.567,-15.1264066696167,76.4937
1776315068547000000,825.683,-15.000510215759277,76.7295
1776315068664000000,825.8,-16.39296531677246,74.1218
1776315068764000000,825.9,-17.128292083740234,72.7448
1776315068865000000,826.001,-20.16542625427246,67.0571
1776315068981000000,826.117,-10.857549667358398,84.4880
1776315069098000000,826.2339997558594,-13.005936622619629,80.4647
1776315069215000000,826.351,-12.201539993286133,81.9711
1776315069331000000,826.467,-13.227267265319824,80.0502
1776315069448000000,826.584,-15.388949394226074,76.0020
1776315069565000000,826.701,-15.4316987991333,75.9220
1776315069665000000,826.801,-15.688315391540527,75.4414
1776315069766000000,826.9020002441406,-17.102529525756836,72.7930
1776315069866000000,827.0019997558594,-15.538113594055176,75.7227
1776315069983000000,827.119,-15.149062156677246,76.4513
1776315070083000000,827.219,-17.767223358154297,71.5482
1776315070199000000,827.335,-12.471099853515625,81.4663
1776315070316000000,827.452,-14.87502670288086,76.9645
1776315070416000000,827.552,-16.208127975463867,74.4680
1776315070516000000,827.652,-19.763225555419922,67.8103
1776315070633000000,827.769,-23.561389923095703,60.6975
1776315070750000000,827.8860002441406,-16.5833683013916,73.7652
1776315070851000000,827.987,-18.421005249023438,70.3239
1776315070967000000,828.103,-19.604267120361328,68.1080
1776315071067000000,828.203,-20.14964485168457,67.0867
1776315071184000000,828.32,-20.37980079650879,66.6557
1776315071301000000,828.437,-18.123470306396484,70.8811
1776315071401000000,828.537,-9.413795471191406,87.1917
1776315071518000000,828.6540002441407,-11.84067440032959,82.6469
1776315071618000000,828.7539997558594,-14.786916732788086,77.1295
1776315071734000000,828.8700002441407,-17.243070602416992,72.5298
1776315071835000000,828.971,-15.763450622558594,75.3007
1776315071952000000,829.088,-11.624842643737793,83.0511
1776315072052000000,829.188,-11.813776969909668,82.6973
1776315072169000000,829.305,-14.336838722229004,77.9723
1776315072269000000,829.405,-17.583415985107422,71.8925
1776315072385000000,829.521,-20.387542724609375,66.6412
1776315072502000000,829.6380002441406,-18.939023971557617,69.3538
1776315072602000000,829.7379997558594,-19.691728591918945,67.9442
1776315072719000000,829.855,-13.028579711914062,80.4223
1776315072819000000,829.955,-16.286399841308594,74.3214
1776315072920000000,830.056,-15.769735336303711,75.2889
1776315073020000000,830.156,-19.584644317626953,68.1447
1776315073137000000,830.273,-12.88117504119873,80.6984
1776315073253000000,830.389,-8.599142074584961,88.7173
1776315073353000000,830.489,-10.877065658569336,84.4515
1776315073470000000,830.6060002441407,-13.208551406860352,80.0853
1776315073587000000,830.723,-16.04193687438965,74.7792
1776315073704000000,830.84,-11.672618865966797,82.9616
1776315073820000000,830.956,-10.847264289855957,84.5073
1776315073921000000,831.057,-12.789487838745117,80.8701
1776315074038000000,831.1740002441406,-17.47867774963379,72.0886
1776315074138000000,831.2739997558593,-15.3134126663208,76.1435
1776315074255000000,831.391,-18.21221351623535,70.7149
1776315074371000000,831.507,-15.161935806274414,76.4272
1776315074472000000,831.608,-19.107284545898438,69.0387
1776315074588000000,831.724,-16.580352783203125,73.7709
1776315074688000000,831.824,-20.330869674682617,66.7473
1776315074788000000,831.924,-13.046299934387207,80.3891
1776315074905000000,832.041,-17.347665786743164,72.3339
1776315075006000000,832.1420002441406,-10.444382667541504,85.2617
1776315075106000000,832.2419997558594,-11.254179954528809,83.7452
1776315075222000000,832.3580002441406,-15.098199844360352,76.5465
1776315075322000000,832.4579997558594,-16.43516731262207,74.0428
1776315075423000000,832.559,-16.819171905517578,73.3237
1776315075523000000,832.659,-20.144594192504883,67.0961
1776315075623000000,832.759,-23.672067642211914,60.4902
1776315075739000000,832.875,-8.441473960876465,89.0126
1776315075856000000,832.992,-12.01380729675293,82.3227
1776315075974000000,833.1100002441407,-11.217487335205078,83.8140
1776315076074000000,833.2099997558594,-12.771881103515625,80.9030
1776315076191000000,833.327,-12.119935989379883,82.1239
1776315076291000000,833.427,-13.591133117675781,79.3688
1776315076407000000,833.543,-9.678709030151367,86.6956
1776315076524000000,833.66,-11.5562744140625,83.1795
1776315076641000000,833.777,-10.193822860717773,85.7310
1776315076758000000,833.8940002441407,-13.096632957458496,80.2949
1776315076874000000,834.0099997558593,-16.935388565063477,73.1060
1776315076974000000,834.1100002441407,-21.542238235473633,64.4788
1776315077076000000,834.212,-24.880014419555664,58.2281
1776315077176000000,834.312,-27.808530807495117,52.7438
1776315077276000000,834.412,-29.752233505249023,49.1039
1776315077392000000,834.528,-31.92636489868164,45.0324
1776315077493000000,834.629,-25.807025909423828,56.4921
1776315077609000000,834.745,-15.443922996520996,75.8991
1776315077709000000,834.845,-17.99244499206543,71.1265
1776315077826000000,834.9619997558593,-18.599550247192383,69.9895
1776315077926000000,835.0620002441407,-18.7403507232666,69.7259
1776315078044000000,835.18,-22.460063934326172,62.7599
1776315078144000000,835.28,-25.577991485595703,56.9210
1776315078260000000,835.396,-29.53787612915039,49.5053
1776315078361000000,835.497,-28.682456970214844,51.1072
1776315078477000000,835.613,-15.461189270019531,75.8668
1776315078594000000,835.7299997558594,-18.13013458251953,70.8686
1776315078711000000,835.847,-19.928691864013672,67.5004
1776315078827000000,835.963,-23.677885055541992,60.4793
1776315078927000000,836.063,-16.133544921875,74.6076
1776315079027000000,836.163,-16.607938766479492,73.7192
1776315079129000000,836.265,-15.284153938293457,76.1983
1776315079229000000,836.365,-18.028749465942383,71.0585
1776315079329000000,836.465,-17.647268295288086,71.7729
1776315079445000000,836.581,-15.860984802246094,75.1181
1776315079562000000,836.6979997558594,-18.657257080078125,69.8815
1776315079662000000,836.7980002441407,-22.0111141204834,63.6007
1776315079779000000,836.915,-26.657930374145508,54.8986
1776315079879000000,837.015,-28.007421493530273,52.3714
1776315079979000000,837.115,-29.8004093170166,49.0136
1776315080096000000,837.232,-31.102001190185547,46.5762
1776315080197000000,837.333,-29.328813552856445,49.8968
1776315080313000000,837.449,-27.77077293395996,52.8146
1776315080430000000,837.5660002441406,-29.5310115814209,49.5181
1776315080530000000,837.6659997558594,-30.998523712158203,46.7699
1776315080630000000,837.7660002441406,-31.90852928161621,45.0658
1776315080730000000,837.8659997558593,-32.1971321105957,44.5253
1776315080830000000,837.9660002441407,-30.944164276123047,46.8717
1776315080947000000,838.083,-31.26349639892578,46.2737
1776315081064000000,838.2,-31.438709259033203,45.9456
1776315081165000000,838.301,-31.384897232055664,46.0464
1776315081282000000,838.4179997558593,-30.80840301513672,47.1260
1776315081382000000,838.5180002441406,-32.25738525390625,44.4125
1776315081498000000,838.6339997558593,-31.85365104675293,45.1685
1776315081615000000,838.751,-28.506967544555664,51.4359
1776315081715000000,838.851,-30.37417984008789,47.9391
1776315081832000000,838.968,-31.97039794921875,44.9499
1776315081949000000,839.085,-31.735233306884766,45.3903
1776315082065000000,839.201,-32.04294967651367,44.8140
1776315082165000000,839.301,-31.224538803100586,46.3467
1776315082267000000,839.403,-32.49778366088867,43.9623
1776315082383000000,839.519,-29.988170623779297,48.6620
1776315082483000000,839.619,-31.032276153564453,46.7067
1776315082583000000,839.719,-31.598676681518555,45.6460
1776315082700000000,839.836,-33.47646713256836,42.1295
1776315082817000000,839.953,-32.59349822998047,43.7830
1776315082934000000,840.0700002441406,-32.79959487915039,43.3971
1776315083050000000,840.1859997558594,-30.867862701416016,47.0146
1776315083167000000,840.303,-32.475704193115234,44.0036
1776315083268000000,840.404,-33.27201461791992,42.5124
1776315083385000000,840.521,-33.16477584838867,42.7132
1776315083501000000,840.637,-27.57284164428711,53.1852
1776315083602000000,840.7379997558594,-25.06648063659668,57.8789
1776315083718000000,840.8540002441406,-26.435684204101562,55.3148
1776315083835000000,840.971,-27.90117835998535,52.5703
1776315083936000000,841.072,-29.5560245513916,49.4713
1776315084036000000,841.172,-29.538066864013672,49.5049
1776315084152000000,841.288,-26.581037521362305,55.0426
1776315084269000000,841.405,-24.611074447631836,58.7317
1776315084369000000,841.505,-27.25140953063965,53.7872
1776315084469000000,841.605,-13.44927978515625,79.6345
1776315084586000000,841.7219997558594,-16.88960838317871,73.1917
1776315084686000000,841.8220002441407,-18.679414749145508,69.8400
1776315084803000000,841.939,-20.15154266357422,67.0831
1776315084919000000,842.055,-22.176305770874023,63.2913
1776315085019000000,842.155,-23.091474533081055,61.5775
1776315085136000000,842.272,-26.824567794799805,54.5865
